,url,title,sentiment_mean,num_tweets,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
1429,http://www.npr.org/2016/01/18/463503852/trump-gets-mixed-response-from-conservative-liberty-university,Trump Gets Mixed Response From Conservative Liberty University,0.0,16.0,23,0,2,0.0,0.0869565217391,0.0869565217391,0.0869565217391
1430,http://www.politico.com/story/2016/01/ted-cruz-republican-debates-2016-217737,How Ted Cruz wins debates,0.675675690174,74.0,2686,22,26,0.00819061801936,0.00967982129561,0.017870439315,0.00148920327625
1431,http://www.latimes.com/nation/immigration/la-na-0127-trump-iowa-latinos-20160127-story.html,Donald Trump helps rally Iowa's Latinos — mostly to caucus against him,0.842105269432,57.0,1050,9,17,0.00857142857143,0.0161904761905,0.0247619047619,0.00761904761905
1432,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/hillary-clinton-hot-sauce-trump-222125,Trump: Clinton is lying about her hot sauce,0.0,11.0,1596,9,12,0.00563909774436,0.00751879699248,0.0131578947368,0.00187969924812
1433,http://www.politico.com/story/2016/02/everything-you-need-to-know-about-saturday-gop-debate-218831,Everything you need to know about the next GOP debate,0.088235296309,34.0,2024,16,16,0.00790513833992,0.00790513833992,0.0158102766798,0.0
1434,http://www.politico.com/story/2016/01/bernie-sanders-hillary-clinton-nevada-217432,Sanders cracks Clinton's Nevada firewall,0.0384615398943,130.0,2439,11,27,0.00451004510045,0.0110701107011,0.0155801558016,0.00656006560066
1435,http://www.politico.com/story/2016/01/paul-back-on-main-stage-for-fox-debate-218257,Rand Paul back on main stage for Fox debate,0.368421047926,19.0,1645,9,10,0.00547112462006,0.00607902735562,0.0115501519757,0.000607902735562
1436,http://www.cnn.com/2016/02/08/politics/jeb-bush-eliminate-citizens-united/index.html,"Bush decries super PACs, would 'eliminate' Citizens United",0.29411765933,17.0,307,5,5,0.0162866449511,0.0162866449511,0.0325732899023,0.0
1437,http://www.wsj.com/articles/socialism-gets-a-second-life-1454026888,Socialism Gets a Second Life,0.54545456171,33.0,1242,19,20,0.0152979066023,0.0161030595813,0.0314009661836,0.000805152979066
1438,http://www.cnn.com/2016/02/16/politics/donald-trump-south-carolina/index.html,Trump invites two fans on stage at South Carolina rally,0.352941185236,17.0,230,0,5,0.0,0.0217391304348,0.0217391304348,0.0217391304348
1439,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,Clinton super PAC gets big donor boost,0.941176474094,17.0,374,1,8,0.00267379679144,0.0213903743316,0.024064171123,0.0187165775401
1440,http://www.foxnews.com/politics/2016/01/19/sarah-palin-endorses-donald-trumps-presidential-bid.html,BREAKING NEWS: Sarah Palin endorses Donald Trump's presidential bid - Bernie Sanders seeks $19.6T in tax hikes - Carson stops campaigning after car crash involving volunteers - CAMPAIGN 2016 LIVE BLOG,0.440860211849,93.0,281,0,7,0.0,0.0249110320285,0.0249110320285,0.0249110320285
1441,http://www.cnn.com/2016/03/11/opinions/gop-debate-miami-setmayer/index.html,"At Miami GOP debate Trump founders, out of his depth",0.0434782616794,23.0,755,10,8,0.0132450331126,0.0105960264901,0.0238410596026,-0.00264900662252
1442,http://www.politico.com/story/2016/01/hank-greenberg-jeb-bush-217439,Former AIG chairman Hank Greenberg invests $10 million in Jeb Bush,0.0161290317774,124.0,1573,16,19,0.0101716465353,0.0120788302606,0.0222504767959,0.00190718372537
1443,http://www.politico.com/story/2016/01/trump-nationalreview-218079,National Review aims to take down Trump,0.0791366919875,139.0,2019,14,22,0.00693412580485,0.0108964834076,0.0178306092125,0.00396235760277
1444,http://www.politico.com/story/2016/01/five-things-to-watch-in-tonights-debate-218317,5 things to watch in tonight’s debate,0.181818187237,22.0,2594,17,25,0.00655358519661,0.00963762528913,0.0161912104857,0.00308404009252
1445,http://www.politico.com/story/2016/03/top-liberal-leaders-call-for-massive-anti-trump-campaign-220760,Top liberal leaders call for 'massive' anti-Trump campaign,0.5,12.0,1852,20,19,0.0107991360691,0.0102591792657,0.0210583153348,-0.000539956803456
1446,http://www.cnn.com/2016/03/23/politics/hillary-clinton-donald-trump-poll-fox-news/index.html,"Poll: Hillary Clinton, Donald Trump hold on to leads",0.380952388048,21.0,39,0,0,0.0,0.0,0.0,0.0
1447,http://www.politico.com/story/2016/03/ted-cruz-republican-establishment-elites-221174,GOP elites line up behind Ted Cruz,-0.583333313465,12.0,2503,20,21,0.00799041150619,0.0083899320815,0.0163803435877,0.00039952057531
1448,http://www.politico.com/magazine/story/2016/01/ted-cruz-john-f-kennedy-213545,Ted Cruz Is No Jack Kennedy,0.0639097765088,266.0,768,14,17,0.0182291666667,0.0221354166667,0.0403645833333,0.00390625
1449,https://www.washingtonpost.com/opinions/donald-trumps-captain-underpants-campaign/2016/02/26/17749fa2-dc46-11e5-891a-4ed04f4213e8_story.html,Donald Trump’s ‘Captain Underpants’ campaign,0.444444447756,27.0,954,10,7,0.0104821802935,0.00733752620545,0.017819706499,-0.00314465408805
1450,http://www.politico.com/story/2016/03/dccc-polling-data-220023,House Dems see leverage on security with Trump ahead,0.0,18.0,1843,15,13,0.00813890396093,0.00705371676614,0.0151926207271,-0.00108518719479
1451,http://www.foxnews.com/politics/2016/03/10/obama-takes-swipe-at-republican-crack-up-renews-pressure-on-senate-over-court-pick.html,"GOP 'CRACK-UP'?   Obama rips Republicans, renews court pick pressure",0.173333331943,75.0,895,1,19,0.00111731843575,0.0212290502793,0.0223463687151,0.0201117318436
1452,http://www.cnn.com/2016/04/15/politics/ted-cruz-jimmy-fallon-donald-trump/index.html,Ted Cruz fields call from Jimmy Fallon's Donald Trump,0.0,10.0,36,0,1,0.0,0.0277777777778,0.0277777777778,0.0277777777778
1453,http://www.cnn.com/2016/02/01/politics/mike-huckabee-drops-out-of-2016-presidential-race/index.html,Mike Huckabee drops out of 2016 presidential race,0.0294117648154,34.0,504,3,9,0.00595238095238,0.0178571428571,0.0238095238095,0.0119047619048
1454,http://www.npr.org/2016/01/19/463650840/sarah-palin-endorses-donald-trump-at-rally-in-iowa,Sarah Palin Endorses Donald Trump At Rally In Iowa,0.9375,32.0,34,0,1,0.0,0.0294117647059,0.0294117647059,0.0294117647059
1455,http://www.cnn.com/2016/01/20/politics/jeb-bush-trump-palin-endorsement/index.html,Bush: Palin wrong to call Trump a conservative,-0.904761910439,21.0,295,3,2,0.0101694915254,0.00677966101695,0.0169491525424,-0.00338983050847
1456,http://www.cnn.com/2016/02/11/politics/bernie-sanders-hillary-clinton-dreamer-support/index.html,Sanders campaign touts another endorsement that didn't happen,1.0,11.0,699,2,10,0.00286123032904,0.0143061516452,0.0171673819742,0.0114449213162
1457,http://www.politico.com/story/2016/02/donald-trump-gop-nightmare-219652,GOP wakes up to Trump nightmare,0.600000023842,10.0,2519,23,30,0.00913060738388,0.011909487892,0.0210400952759,0.00277888050814
1458,http://www.cnn.com/2016/03/01/opinions/trump-valdosta-rally-black-students-ejected-bailey/index.html,No room for black Valdosta students in Trump world,0.0112359551713,89.0,710,10,7,0.0140845070423,0.00985915492958,0.0239436619718,-0.00422535211268
1459,http://www.politico.com/story/2016/01/marco-rubio-jock-ad-217491,Marco Rubio plays up jock cred in new ad,0.117647059262,17.0,1475,11,9,0.00745762711864,0.00610169491525,0.0135593220339,-0.00135593220339
1460,http://www.politico.com/story/2016/01/bernie-sanders-new-hampshire-2016-republicans-trump-218042,Bernie Sanders could play spoiler in New Hampshire GOP primary,0.916666686535,24.0,2244,12,28,0.00534759358289,0.0124777183601,0.017825311943,0.00713012477718
1461,http://www.cnn.com/2016/01/31/politics/ted-cruz-phil-robertson-gay-marriage-iowa/index.html,"At Ted Cruz event, Phil Robertson calls gay marriage 'evil'",0.785714268684,28.0,318,6,8,0.0188679245283,0.0251572327044,0.0440251572327,0.0062893081761
1462,http://www.politico.com/blogs/on-media/2016/04/megyn-kelly-meets-with-donald-trump-221898,Megyn Kelly meets with Donald Trump,0.181818187237,11.0,1335,6,22,0.00449438202247,0.0164794007491,0.0209737827715,0.0119850187266
1463,http://www.npr.org/2016/01/18/463532705/cruz-questions-trumps-temperament-as-commander-in-chief,Cruz Questions Trump's Temperament As Commander In Chief,1.0,19.0,653,0,9,0.0,0.0137825421133,0.0137825421133,0.0137825421133
1464,http://www.politico.com/story/2016/01/concord-monitor-endorses-john-kasich-218221,Concord Monitor endorses John Kasich,0.72000002861,25.0,1512,10,15,0.00661375661376,0.00992063492063,0.0165343915344,0.00330687830688
1465,http://www.npr.org/sections/itsallpolitics/2016/02/02/465237364/cruz-deals-trump-a-setback-in-iowa-clinton-edges-sanders,Cruz Deals Trump a Setback in Iowa; Clinton Edges Sanders,0.0,33.0,1123,6,17,0.0053428317008,0.0151380231523,0.0204808548531,0.00979519145147
1466,http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-embarrassment-family/index.html,Trump: Bush is an 'embarrassment to his family',-0.0666666701436,30.0,383,12,5,0.0313315926893,0.0130548302872,0.0443864229765,-0.0182767624021
1467,http://www.cnn.com/2016/02/11/politics/democratic-debate-highlights/index.html,Hillary Clinton seeks debate bounce,0.769230782986,13.0,542,8,8,0.0147601476015,0.0147601476015,0.029520295203,0.0
1468,http://www.foxnews.com/politics/2016/02/07/top-tier-takes-heat-rubio-others-under-fire-at-nh-debate.html,"SHOWDOWN IN NEW HAMPSHIRE  Top tier takes heat: Rubio, others under fire at Republican debate",0.933333337307,75.0,1448,19,17,0.0131215469613,0.0117403314917,0.024861878453,-0.00138121546961
1469,https://www.washingtonpost.com/politics/in-sc-ted-cruz-struggles-to-be-the-winner-conservatives-hoped-for/2016/02/17/ab226e74-d58d-11e5-be55-2cc3c1e4b76b_story.html,"In S.C., Ted Cruz struggles to be the winner conservatives hoped for",0.962962985039,27.0,1675,15,33,0.0089552238806,0.0197014925373,0.0286567164179,0.0107462686567
1470,http://www.politico.com/story/2016/03/hillary-clinton-donald-trump-bernie-sanders-220844,Hillary slams the door on Bernie,0.222222223878,18.0,2599,15,21,0.00577145055791,0.00808003078107,0.013851481339,0.00230858022316
1471,http://www.cnn.com/2016/03/17/opinions/zelizer-lee-atwater-trump/index.html,Dirty campaigning? He perfected it.,0.666666686535,12.0,1692,25,29,0.0147754137116,0.0171394799054,0.031914893617,0.00236406619385
1472,http://www.politico.com/story/2016/01/marco-rubio-trump-ted-cruz-feud-218109,"Rubio hammers Trump, Cruz on 'establishment' fight",0.166666671634,12.0,1386,7,14,0.00505050505051,0.010101010101,0.0151515151515,0.00505050505051
1473,http://www.foxnews.com/opinion/2016/01/29/fox-news-republican-debate-trumps-absence-leaves-three-winners-and-two-losers.html,"DEBATE OPINION  Trump's absence leaves trio of winners, two losers",0.850746273994,67.0,468,1,9,0.00213675213675,0.0192307692308,0.0213675213675,0.017094017094
1474,http://www.huffingtonpost.com/h-a-goodman/bernie-sanders-will-ban-private-prisons_b_9297568.html,"Bernie Sanders Will Ban Private Prisons. Hillary Clinton Accepted $133,246 From Prison Lobbyists",0.846153855324,13.0,1398,11,25,0.00786838340486,0.0178826895565,0.0257510729614,0.0100143061516
1475,http://www.foxnews.com/politics/2016/03/06/rubio-wins-puerto-rico-gop-primary.html,VICTORY FOR RUBIO Marco wins Puerto Rico Republican primary,1.0,42.0,171,0,4,0.0,0.0233918128655,0.0233918128655,0.0233918128655
1476,http://www.cnn.com/2016/04/27/politics/john-kasich-oregon/index.html,John Kasich hits the Oregon campaign trail,0.3125,16.0,21,0,0,0.0,0.0,0.0,0.0
1477,http://www.politico.com/story/2016/01/ted-cruz-iowa-americans-united-for-values-ads-218045,New group attacks Ted Cruz as a false prophet,0.196078434587,51.0,1635,10,19,0.00611620795107,0.011620795107,0.0177370030581,0.00550458715596
1478,http://www.politico.com/story/2016/01/donald-trump-leads-ted-cruz-217783,Trump's lead over Cruz doubles in national poll,0.0,12.0,1477,8,13,0.0054163845633,0.00880162491537,0.0142180094787,0.00338524035206
1479,http://www.cnn.com/2016/01/17/politics/marco-rubio-ted-cruz-immigration-new-york-values/index.html,Rubio knocks Cruz for disparaging 'New York values' but taking NYC money,0.818181812763,22.0,454,5,9,0.011013215859,0.0198237885463,0.0308370044053,0.00881057268722
1480,http://www.politico.com/story/2016/01/donald-trump-joe-biden-clinton-email-217991,Trump: Maybe Biden should jump back into the race,0.0,19.0,1291,10,14,0.00774593338497,0.010844306739,0.0185902401239,0.00309837335399
1481,http://www.politico.com/blogs/on-media/2016/01/fox-news-donald-trump-megyn-kelly-218271,Fox News: We won't give into 'terrorizations' from Trump campaign,-0.0277777779847,36.0,1679,7,12,0.00416914830256,0.00714711137582,0.0113162596784,0.00297796307326
1482,http://www.foxnews.com/politics/2016/02/21/what-is-trump-republican-are-others-out-there.html,WHAT IS A TRUMP REPUBLICAN? Donald's non-traditional strategy a new frontier for GOP candidates,0.0,14.0,742,11,8,0.0148247978437,0.010781671159,0.0256064690027,-0.00404312668464
1483,http://www.foxnews.com/politics/2016/03/22/enormous-pressure-could-gop-delegates-be-bought-wooed.html,"'ENORMOUS PRESSURE' Could GOP delegates  be bought, swayed?",0.0,37.0,1019,6,17,0.00588812561335,0.0166830225711,0.0225711481845,0.0107948969578
1484,http://www.cnn.com/2016/03/30/politics/ted-cruz-donald-trump-wisconsin/index.html,Cruz makes pitch to women,0.0666666701436,15.0,40,0,0,0.0,0.0,0.0,0.0
1485,http://www.npr.org/2016/01/24/463967779/pinch-me-some-republicans-wonder-if-trumps-campaign-is-an-ambien-dream,Pinch Me? Some Republicans Wonder If Trump's Campaign Is An 'Ambien Dream',0.885057449341,87.0,781,8,7,0.0102432778489,0.0089628681178,0.0192061459667,-0.00128040973111
1486,http://www.cnn.com/2016/02/18/opinions/south-carolina-gop-primary-knotts/index.html,How a GOP candidate can win South Carolina primary,1.0,10.0,679,5,14,0.00736377025037,0.020618556701,0.0279823269514,0.0132547864507
1487,http://www.politico.com/story/2016/01/jeb-bush-invokes-mlk-jr-as-he-unveils-education-plan-217934,"Jeb Bush invokes MLK, Jr. as he unveils education plan",0.5625,16.0,2164,16,40,0.00739371534196,0.0184842883549,0.0258780036969,0.0110905730129
1488,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-31-US-GOP-2016-Cruz-Trust/id-572a9ecdcb01400eb0093ad68a17cf58,Trust Ted? Cruz facing growing attacks on credibility,-1.0,11.0,922,7,18,0.00759219088937,0.0195227765727,0.027114967462,0.0119305856833
1489,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-29-US-Campaign-2016/id-06a85b622cfc4956af75ffcf1ebd5974,Trump hosts rally _ in New Hampshire _ ahead of Iowa caucus,1.0,12.0,696,4,4,0.00574712643678,0.00574712643678,0.0114942528736,0.0
1490,http://www.npr.org/2016/01/23/464144018/marco-rubio-hillary-clinton-pick-up-endorsements-from-iowa-newspaper,"Marco Rubio, Hillary Clinton Pick Up Endorsements From Iowa Newspaper",0.209677413106,62.0,29,0,0,0.0,0.0,0.0,0.0
1491,http://www.cnn.com/2016/03/08/politics/donald-trump-chicago-tribune-poll/index.html,Illinois poll: Trump leads GOP,0.0500000007451,20.0,221,1,2,0.00452488687783,0.00904977375566,0.0135746606335,0.00452488687783
1492,http://www.politico.com/story/2016/01/new-hampshire-trump-cruz-rubio-kasich-218037,"Poll: Trump ahead by 20, Cruz rising in New Hampshire",0.142857149243,21.0,1500,11,13,0.00733333333333,0.00866666666667,0.016,0.00133333333333
1493,http://blogs.wsj.com/washwire/2016/01/15/5-takeaways-from-thursdays-republican-debate/,5 Takeaways From Thursday’s Republican Debate,0.375,16.0,838,8,10,0.00954653937947,0.0119331742243,0.0214797136038,0.00238663484487
1494,http://www.cnn.com/2016/01/21/politics/trump-super-pac-iowa/index.html,New anti-Trump super PAC launches in Iowa,1.0,14.0,124,3,3,0.0241935483871,0.0241935483871,0.0483870967742,0.0
1495,http://www.politico.com/story/2016/01/donald-trump-new-hampshire-218213,Trump strikes post-ideological chord in New Hampshire,0.838709652424,31.0,1998,16,13,0.00800800800801,0.00650650650651,0.0145145145145,-0.0015015015015
1496,http://www.cnn.com/2016/03/13/politics/john-kasich-ohio-florida-marco-rubio/index.html,Kasich won't back Rubio in Florida,0.944444417953,18.0,317,3,4,0.00946372239748,0.01261829653,0.0220820189274,0.00315457413249
1497,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/ben-carson-donald-trump-220754,"Ben Carson: Even if Trump's a bad president, it'll only be 4 years",-0.72000002861,25.0,1388,7,11,0.00504322766571,0.00792507204611,0.0129682997118,0.0028818443804
1498,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-19-US-GOP-2016-Trump-Palin/id-5ef5ee9a6dab4afeb3b7920a0ccbec5e,Sarah Palin: 'No more pussyfooting around' if Trump elected,0.0,16.0,874,8,10,0.0091533180778,0.0114416475973,0.0205949656751,0.00228832951945
1499,http://www.politico.com/story/2016/01/iowa-caucuses-cruz-trump-218252,Cruz backer Steve King suggests Trump is buying endorsements,0.0769230797887,39.0,2012,11,19,0.00546719681909,0.00944333996024,0.0149105367793,0.00397614314115
1500,http://www.huffingtonpost.com/h-a-goodman/5-reasons-bernie-sanders-will-win-the-presidency-in-a-landslide_b_9086180.html,5 Reasons Bernie Sanders Will Win the Presidency in a Landslide,1.0,100.0,1379,12,20,0.00870195794054,0.0145032632342,0.0232052211748,0.00580130529369
1501,http://www.cnn.com/2016/02/04/politics/ted-cruz-ben-carson-iowa-voicemails/index.html,Ted Cruz campaign voicemail said Ben Carson was 'suspending campaigning',-0.10000000149,10.0,370,3,3,0.00810810810811,0.00810810810811,0.0162162162162,0.0
1502,http://www.cnn.com/2016/01/15/politics/jeb-bush-marco-rubio-immigration/index.html,"Rubio, Bush spar over immigration attack ads",0.0,15.0,406,5,10,0.012315270936,0.0246305418719,0.0369458128079,0.012315270936
1503,http://www.politico.com/story/2016/01/scott-walker-house-for-sale-218186,Scott Walker puts Wisconsin home up for sale,-0.047619048506,21.0,1228,9,10,0.00732899022801,0.00814332247557,0.0154723127036,0.000814332247557
1504,http://www.politico.com/story/2016/01/marco-rubio-spending-private-jets-217420,Rubio ditches thrift and flies private jets almost exclusively,0.5,84.0,2371,11,20,0.00463939266132,0.00843525938423,0.0130746520456,0.0037958667229
1505,http://www.politico.com/story/2016/01/donald-trump-nate-silver-218068,Nate Silver 'much less skeptical' that Trump can win,0.956521749496,23.0,1760,14,9,0.00795454545455,0.00511363636364,0.0130681818182,-0.00284090909091
1506,http://www.foxnews.com/politics/2016/04/20/turmoil-grips-conservative-schlafly-organization-amid-trump-cruz-tensions.html,EAGLE FORUM FIGHT Nonprofit rocked by iconic leader's support of Trump,0.909090936184,11.0,693,12,8,0.017316017316,0.011544011544,0.02886002886,-0.00577200577201
1507,http://www.politico.com/story/2016/01/the-bill-and-hillary-show-hits-the-road-217343,The Bill and Hillary show hits the road,0.0454545468092,22.0,2064,20,20,0.00968992248062,0.00968992248062,0.0193798449612,0.0
1508,http://www.huffingtonpost.com/russ-belville/the-problem-with-hillary-clinton_b_9349590.html,"The Problem With Hillary, Chez, Is I Don't Vote Republican",0.0,10.0,1753,24,20,0.0136908157444,0.0114090131204,0.0250998288648,-0.00228180262407
1509,http://www.politico.com/story/2016/03/life-for-senate-gop-trump-and-supreme-court-220442,"Supreme Court, Trump engulf Capitol Hill",0.0,12.0,2517,23,21,0.00913786253476,0.00834326579261,0.0174811283274,-0.000794596742153
1510,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-jump-shark-217390,Cruz tweet implies Trump has jumped the shark,0.0,14.0,1389,14,4,0.0100791936645,0.00287976961843,0.0129589632829,-0.00719942404608
1511,http://www.cnn.com/2016/01/13/opinions/amar-cruz-trump-natural-born-citizen/index.html,Why Cruz is eligible to be president,0.857142865658,49.0,1891,6,16,0.00317292437864,0.00846113167636,0.011634056055,0.00528820729773
1512,http://money.cnn.com/2016/03/16/news/economy/arturo-elias-ayub-donald-trump-mexico/index.html,Prominent Mexican CEO: Trump win would cause 'a storm on the markets',1.0,89.0,395,1,4,0.00253164556962,0.0101265822785,0.0126582278481,0.00759493670886
1513,http://blogs.wsj.com/washwire/2016/01/04/ben-carson-tax-overhaul-includes-flat-rate-end-to-top-deductions/,"Ben Carson Tax Overhaul Includes Flat Rate, End to Top Deductions",0.363636374474,11.0,565,6,5,0.0106194690265,0.00884955752212,0.0194690265487,-0.00176991150442
1514,http://www.npr.org/2016/01/05/462059758/in-tight-iowa-race-ted-cruz-is-counting-on-evangelical-voters,"In Tight Iowa Race, Ted Cruz Is Counting On Evangelical Voters",0.0303030312061,33.0,764,1,8,0.00130890052356,0.0104712041885,0.011780104712,0.00916230366492
1515,http://www.cnn.com/2016/03/04/politics/republican-debate-analysis-takeaways/index.html,7 takeaways from the Republican debate,-0.6875,16.0,1685,12,17,0.00712166172107,0.0100890207715,0.0172106824926,0.00296735905045
1516,http://www.cnn.com/2016/01/11/politics/donald-trump-new-hampshire-poll/index.html,Poll: Donald Trump boosts New Hampshire lead,0.920000016689,25.0,257,2,1,0.00778210116732,0.00389105058366,0.011673151751,-0.00389105058366
1517,https://www.washingtonpost.com/opinions/palin-takes-the-gop-campaign-to-new-lows/2016/01/21/b3797976-c07c-11e5-83d4-42e3bceea902_story.html,Sarah Palin takes the GOP campaign to a new low,0.800000011921,75.0,894,10,13,0.0111856823266,0.0145413870246,0.0257270693512,0.00335570469799
1518,http://www.politico.com/story/2016/01/hillary-clinton-bernie-sanders-2016-217711,Clinton opens the spigots on Sanders,0.142857149243,14.0,2154,17,18,0.00789229340761,0.008356545961,0.0162488393686,0.000464252553389
1519,http://www.cnn.com/2016/03/06/politics/reince-priebus-tone-republican-debates/index.html,Reince Priebus: 'I think the tone should improve',1.0,20.0,326,1,3,0.00306748466258,0.00920245398773,0.0122699386503,0.00613496932515
1520,http://money.cnn.com/2016/01/11/media/tavis-smiley-donald-trump-racist/index.html,Donald Trump calls Tavis Smiley a racist,-1.0,37.0,318,2,3,0.0062893081761,0.00943396226415,0.0157232704403,0.00314465408805
1521,http://www.politico.com/story/2016/01/trump-iowa-caucuses-standing-218228,Trump basks in growing sense of inevitability,-0.823529422283,17.0,2454,15,19,0.00611246943765,0.00774246128769,0.0138549307253,0.00162999185004
1522,http://www.cnn.com/2016/03/10/politics/ted-cruz-donald-trump-uniformed-voters/index.html,Cruz: Trump 'taking advantage' of uninformed voters,1.0,32.0,262,3,2,0.0114503816794,0.00763358778626,0.0190839694656,-0.00381679389313
1523,https://www.washingtonpost.com/news/the-fix/wp/2016/03/21/the-last-presidential-candidate-who-was-as-unpopular-as-donald-trump-david-duke/,Donald Trump is the most unpopular presidential candidate since the former head of the Ku Klux Klan,0.194029852748,67.0,1167,11,8,0.00942587832048,0.00685518423308,0.0162810625536,-0.0025706940874
1524,http://www.politico.com/magazine/story/2016/04/hillary-clinton-2016-the-mystery-of-the-two-hillarys-213813,The Mystery of the Two Hillarys,0.20000000298,30.0,1912,11,29,0.00575313807531,0.0151673640167,0.0209205020921,0.00941422594142
1525,http://www.cnn.com/2016/02/21/politics/donnie-wahlberg-marco-rubio/index.html,Donnie Wahlberg thinks Rubio has the right stuff,0.184210523963,38.0,147,0,3,0.0,0.0204081632653,0.0204081632653,0.0204081632653
1526,http://www.npr.org/2016/01/19/463550954/cruz-courts-n-h-voters-who-have-second-thoughts-about-trump,Cruz Courts N.H. Voters Who Have Second Thoughts About Trump,0.538461565971,13.0,32,1,0,0.03125,0.0,0.03125,-0.03125
1527,http://www.politico.com/story/2016/01/marco-rubio-iowa-mojo-218434,Marco Rubio's Iowa mojo,0.0,28.0,2006,6,12,0.00299102691924,0.00598205383848,0.00897308075773,0.00299102691924
1528,http://www.foxnews.com/politics/2016/02/12/deafening-silence-obama-2016-dems-mum-on-recent-police-deaths.html,"'DEAFENING SILENCE'  Obama, 2016 Dem candidates mum  on recent police officer murders",-0.142857149243,49.0,966,14,8,0.0144927536232,0.00828157349896,0.0227743271222,-0.00621118012422
1529,http://www.cnn.com/2016/02/25/politics/donald-trump-ted-cruz-texas-poll-monmouth/index.html,... or is he?,0.0416666679084,24.0,229,1,2,0.00436681222707,0.00873362445415,0.0131004366812,0.00436681222707
1530,http://www.cnn.com/2016/03/01/politics/ben-carson-five-candidates-meeting/index.html,Carson calls for meeting of all 5 GOP campaigns,0.205882355571,34.0,259,5,4,0.019305019305,0.015444015444,0.034749034749,-0.003861003861
1531,http://www.foxnews.com/politics/2016/03/21/trump-clinton-battle-for-israel-vote-vow-support-in-major-washington-speeches.html,"RIVALS BATTLE FOR ISRAEL VOTE  Trump, Clinton vow support for Jewish state in major DC speeches",0.958333313465,24.0,788,14,14,0.0177664974619,0.0177664974619,0.0355329949239,0.0
1532,http://www.politico.com/story/2016/01/in-iowa-its-down-to-trump-or-cruz-217947,"In Iowa, it’s down to Trump and Cruz",0.0833333358169,24.0,2390,20,26,0.00836820083682,0.0108786610879,0.0192468619247,0.00251046025105
1533,http://www.cnn.com/2016/01/06/politics/marco-rubio-aliens-nevada-land-oregon-protests/index.html,Rubio: Feds need land for aliens — JK,0.0,14.0,389,3,5,0.00771208226221,0.012853470437,0.0205655526992,0.00514138817481
1534,http://www.npr.org/sections/thetwo-way/2016/01/15/463134493/the-sixth-republican-debate-in-100-words-and-4-videos,The Sixth Republican Debate In 100 Words (And 4 Videos),0.0344827584922,87.0,168,1,2,0.00595238095238,0.0119047619048,0.0178571428571,0.00595238095238
1535,http://www.politico.com/story/2016/01/chuck-grassley-iowa-republicans-218205,Grassley to hit the trail for nearly every GOP presidential contender,0.0,17.0,1464,9,9,0.00614754098361,0.00614754098361,0.0122950819672,0.0
1536,http://www.cnn.com/2016/03/16/politics/ted-cruz-plan-1237-nomination-fight/index.html,"Cruz plots a path to 1,237 delegates -— but keeps his backup plan",0.0,33.0,856,6,7,0.00700934579439,0.00817757009346,0.0151869158879,0.00116822429907
1537,http://money.cnn.com/2016/04/17/news/economy/donald-trump-china-finance-minister-lou-jiwei/index.html,China official: Donald Trump 'is an irrational type',0.209677413106,124.0,283,6,1,0.0212014134276,0.00353356890459,0.0247349823322,-0.017667844523
1538,http://www.politico.com/story/2016/01/trump-cruz-jerk-218225,Trump: Ted Cruz 'looks like a jerk',-0.95454543829,22.0,1683,9,17,0.00534759358289,0.010101010101,0.0154486036839,0.00475341651812
1539,http://www.foxnews.com/politics/2016/01/27/trump-stands-by-debate-boycott-decision-announces-veterans-event.html,TRUMP STANDS FIRM  Insists to O'Reilly he'll skip Fox News GOP debate,0.0888888910413,45.0,654,3,4,0.0045871559633,0.00611620795107,0.0107033639144,0.00152905198777
1540,http://www.politico.com/story/2016/02/trump-9-11-debate-219273,Trump crosses the 9/11 line,0.0,11.0,2141,14,20,0.00653900046707,0.00934142923867,0.0158804297057,0.0028024287716
1541,http://www.politico.com/story/2016/03/donald-trump-utah-democrats-mia-love-221224,Utah GOP plots to save Mia Love from Trump backlash,0.800000011921,10.0,2065,14,19,0.00677966101695,0.009200968523,0.01598062954,0.00242130750605
1542,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-18-US-GOP-2016-Trump-Iowa/id-2defa33125d2450c8b95eb420b4fe98e,"As Iowa looms, GOP wonders: does Trump have fans, or voters?",1.0,10.0,1373,6,20,0.00436999271668,0.0145666423889,0.0189366351056,0.0101966496723
1543,http://www.foxnews.com/politics/2016/01/28/this-is-lie-sanders-lashes-out-at-negative-attacks-clinton-camp.html,'AN ABSOLUTE LIE' Sanders lashes out at attacks from Clinton camp,-0.256410270929,39.0,496,6,4,0.0120967741935,0.00806451612903,0.0201612903226,-0.00403225806452
