,title,url,org,candid_name,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
410,"Bill Clinton stumps for Hillary, as Trump keeps up attacks - MEDIA BUZZ: 2016 remains a roller coaster - OPINION: Will Latino voters be an empty pi&ntilde;ata in 2016? - CAMPAIGN 2016 LIVE BLOG",http://www.foxnews.com/politics/2016/01/04/bill-clinton-stumps-for-hillary-as-trump-keeps-up-attacks.html,fox,Kasich,1,69.0,-0.0579710155725,774,5,8,0.00645994832041,0.0103359173127,0.0167958656331,0.00387596899225
411,Political Prediction Market: Trump leads GOP pack with 46% for nomination,http://www.cnn.com/2016/01/26/politics/donald-trump-republicans-democrats-political-prediction-market/index.html,cnn,Kasich,1,26.0,0.115384615958,371,0,1,0.0,0.00269541778976,0.00269541778976,0.00269541778976
412,"Trump Champions The 'Silent Majority,' But What Does That Mean In 2016?",http://www.npr.org/2016/01/22/463884201/trump-champions-the-silent-majority-but-what-does-that-mean-in-2016,npr,Kasich,1,45.0,-0.955555558205,1142,12,6,0.0105078809107,0.00525394045534,0.015761821366,-0.00525394045534
413,Trump's draft deferments could become an issue in South Carolina,http://www.cnn.com/2016/02/07/politics/trumps-draft-deferments-could-become-an-issue-in-south-carolina/index.html,cnn,Kasich,1,17.0,0.0588235296309,975,4,14,0.00410256410256,0.014358974359,0.0184615384615,0.0102564102564
414,NEXT ROUND: Fox News announces lineup for GOP prime time debate,http://www.foxnews.com/politics/2016/01/26/fox-news-announces-gop-debate-candidate-lineup.html,fox,Kasich,2,292.0,0.0136986300349,489,1,3,0.00204498977505,0.00613496932515,0.0081799591002,0.0040899795501
415,"Best of 'State of the Union': Trump, Clinton and Sanders",http://www.cnn.com/2016/01/17/politics/hillary-clinton-bernie-sanders-donald-trump-sotu/index.html,cnn,Kasich,1,28.0,0.178571432829,500,6,7,0.012,0.014,0.026,0.002
416,Why I'm voting for Trump,http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,cnn,Kasich,2,554.0,-0.0938628166914,4064,39,43,0.00959645669291,0.0105807086614,0.0201771653543,0.000984251968504
417,Takeaways from Ted Cruz's Iowa road trip,http://www.cnn.com/2016/01/10/politics/cruz-iowa-takeaways/index.html,cnn,Kasich,1,39.0,0.102564103901,1320,13,17,0.00984848484848,0.0128787878788,0.0227272727273,0.0030303030303
418,Defend Donald Trump's right to free speech (Opinion),http://www.cnn.com/2016/03/12/opinions/defend-trump-free-speech-opinion-randazza/index.html,cnn,Kasich,1,152.0,0.203947365284,1364,25,23,0.0183284457478,0.016862170088,0.0351906158358,-0.00146627565982
419,Trump won't disavow KKK,http://www.cnn.com/2016/02/28/politics/donald-trump-white-supremacists/index.html,cnn,Kasich,1,275.0,0.48363634944,483,3,4,0.00621118012422,0.00828157349896,0.0144927536232,0.00207039337474
420,"Trump pressed on 'woman card,' foreign policy",http://www.cnn.com/2016/04/28/politics/donald-trump-foreign-policy-woman-card/index.html,cnn,Kasich,1,19.0,-0.0526315793395,28,0,0,0.0,0.0,0.0,0.0
421,Cruz: Trump should ask New York Times to release 'secret tape',http://www.cnn.com/2016/02/29/politics/ted-cruz-new-york-times-immigration-tape/index.html,cnn,Kasich,1,61.0,0.147540986538,220,2,1,0.00909090909091,0.00454545454545,0.0136363636364,-0.00454545454545
422,5 takeaways from the GOP debate,http://www.cnn.com/2016/02/14/politics/republican-debate-takeaways/index.html,cnn,Kasich,2,263.0,0.0228136889637,1395,18,20,0.0129032258065,0.0143369175627,0.0272401433692,0.00143369175627
423,Ted Cruz offers a Biblical poke at Donald Trump,http://www.cnn.com/2016/01/25/politics/two-corinthians-ted-cruz-donald-trump/index.html,cnn,Kasich,1,29.0,0.0689655169845,228,2,4,0.00877192982456,0.0175438596491,0.0263157894737,0.00877192982456
424,Support for Sen. Marco Rubio's Presidential Campaign Grows On Capitol Hill,http://www.npr.org/2016/01/22/463929604/support-for-sen-marco-rubio-s-presidential-campaign-grows-on-capitol-hill,npr,Kasich,1,22.0,0.909090936184,35,0,0,0.0,0.0,0.0,0.0
425,Laura Bush: 'Don't ask' if I'll vote for Trump,http://www.cnn.com/2016/03/17/politics/laura-bush-donald-trump-xenophobic/index.html,cnn,Kasich,2,102.0,0.745098054409,278,5,1,0.0179856115108,0.00359712230216,0.0215827338129,-0.0143884892086
426,"Campaigns lower expectations in Iowa, brace for Trump win",http://www.cnn.com/2016/01/29/politics/iowa-caucuses-donald-trump-ted-cruz-marco-rubio-jeb-bush/index.html,cnn,Kasich,1,308.0,0.603896081448,1042,2,7,0.00191938579655,0.00671785028791,0.00863723608445,0.00479846449136
427,"Cruz eyes Rubio, Trump ahead of New Hampshire",http://www.cnn.com/2016/02/02/politics/ted-cruz-new-hampshire/index.html,cnn,Kasich,1,16.0,0.9375,362,2,4,0.00552486187845,0.0110497237569,0.0165745856354,0.00552486187845
428,Trump campaign manager Corey Lewandowski will be a delegate at GOP convention,http://www.cnn.com/2016/03/16/politics/donald-trump-campaign-manager-corey-lewandowski-convention-delegate/index.html,cnn,Kasich,1,25.0,0.0799999982119,160,2,2,0.0125,0.0125,0.025,0.0
429,Trump on taxes: 'I fight like hell not to pay',http://www.cnn.com/2016/02/10/politics/donald-trump-new-hampshire-taxes/index.html,cnn,Kasich,2,27.0,-1.0,205,3,2,0.0146341463415,0.00975609756098,0.0243902439024,-0.00487804878049
430,Republican Party math: Can Trump be beat?,http://www.cnn.com/2016/02/23/politics/republican-delegate-math/index.html,cnn,Kasich,2,112.0,-0.0892857164145,1054,7,7,0.00664136622391,0.00664136622391,0.0132827324478,0.0
431,Trump: Bush is an 'embarrassment to his family',http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-embarrassment-family/index.html,cnn,Kasich,1,30.0,-0.0666666701436,383,12,5,0.0313315926893,0.0130548302872,0.0443864229765,-0.0182767624021
432,"DEBATE OPINION  Trump's absence leaves trio of winners, two losers",http://www.foxnews.com/opinion/2016/01/29/fox-news-republican-debate-trumps-absence-leaves-three-winners-and-two-losers.html,fox,Kasich,1,67.0,0.850746273994,468,1,9,0.00213675213675,0.0192307692308,0.0213675213675,0.017094017094
433,The GOP Just Nominated Donald Trump,http://www.huffingtonpost.com/joseph-a-palermo/the-gop-just-nominated-do_b_9363306.html,huffpo,Kasich,1,19.0,0.105263158679,884,9,20,0.0101809954751,0.0226244343891,0.0328054298643,0.012443438914
434,Donald Trump Is Right About One Thing...Ish,http://www.huffingtonpost.com/adam-levin/donald-trump-is-right-abo_b_9424030.html,huffpo,Kasich,1,11.0,0.0909090936184,822,16,17,0.0194647201946,0.0206812652068,0.0401459854015,0.00121654501217
435,Trump tones down fight with Pope,http://www.cnn.com/2016/02/19/politics/donald-trump-pope-francis/index.html,cnn,Kasich,1,173.0,0.0,478,5,4,0.010460251046,0.00836820083682,0.0188284518828,-0.00209205020921
436,RNC responds to Trump threat on independent bid - MEDIA BUZZ: Why Trump is attacking Bush,http://www.foxnews.com/politics/2016/02/17/rnc-responds-to-trump-threat-on-independent-bid-accusations-stacking-debate-audience.html,fox,Kasich,1,20.0,0.5,416,2,5,0.00480769230769,0.0120192307692,0.0168269230769,0.00721153846154
437,Clinton supporters hope to use Trump's words to boost edge with women,http://www.cnn.com/2016/03/07/politics/donald-trump-hillary-clinton-2016-election/index.html,cnn,Kasich,1,24.0,0.958333313465,937,11,12,0.0117395944504,0.0128068303095,0.0245464247599,0.00106723585912
438,Latinos line up to get naturalized and stop Trump,http://www.cnn.com/2016/03/16/politics/latino-voters-naturalization-trump/index.html,cnn,Kasich,1,158.0,0.0189873408526,1013,10,10,0.00987166831194,0.00987166831194,0.0197433366239,0.0
439,Clinton ad: 'She's the one tough enough to stop Trump',http://www.cnn.com/2016/04/11/politics/hillary-clinton-ad-donald-trump-new-york/index.html,cnn,Kasich,1,29.0,0.0344827584922,25,0,0,0.0,0.0,0.0,0.0
440,New anti-Trump super PAC launches in Iowa,http://www.cnn.com/2016/01/21/politics/trump-super-pac-iowa/index.html,cnn,Kasich,1,14.0,1.0,124,3,3,0.0241935483871,0.0241935483871,0.0483870967742,0.0
441,Political Prediction Market: Donald Trump's chances for nomination at 50%,http://www.cnn.com/2016/01/29/politics/donald-trump-iowa-republican-debate-political-prediction-market/index.html,cnn,Kasich,1,38.0,0.973684191704,264,1,0,0.00378787878788,0.0,0.00378787878788,-0.00378787878788
442,The foreign policy 'experts' who will flock to Trump should scare you,https://www.washingtonpost.com/posteverything/wp/2016/03/21/the-foreign-policy-experts-who-will-flock-to-trump-should-scare-you/,washpo,Kasich,1,18.0,0.0555555559695,991,9,21,0.00908173562059,0.021190716448,0.0302724520686,0.0121089808274
443,Clinton: 'I don't respond' to Trump insults,http://www.cnn.com/2016/04/17/politics/hillary-clinton-donald-trump-insult/index.html,cnn,Kasich,1,27.0,-0.962962985039,20,1,0,0.05,0.0,0.05,-0.05
444,GOP front-runners on immigration: 1980 and today,http://www.cnn.com/2016/01/19/politics/gop-presidential-candidates-immigration-history/index.html,cnn,Kasich,1,16.0,-0.0625,168,0,0,0.0,0.0,0.0,0.0
445,Trump rents Iowa theater for '13 Hours' screening,http://www.cnn.com/2016/01/15/politics/donald-trump-13-hours-iowa/index.html,cnn,Kasich,1,22.0,0.0909090936184,246,1,2,0.00406504065041,0.00813008130081,0.0121951219512,0.00406504065041
446,Hillary Clinton is subtly trolling Donald Trump's hands,http://www.cnn.com/2016/03/22/politics/hillary-clinton-donald-trump-hands/index.html,cnn,Kasich,1,53.0,0.622641503811,584,4,4,0.00684931506849,0.00684931506849,0.013698630137,0.0
447,The Sixth Republican Debate In 100 Words (And 4 Videos),http://www.npr.org/sections/thetwo-way/2016/01/15/463134493/the-sixth-republican-debate-in-100-words-and-4-videos,npr,Kasich,1,87.0,0.0344827584922,168,1,2,0.00595238095238,0.0119047619048,0.0178571428571,0.00595238095238
448,"Pew poll: Trump, Clinton seen as least religious candidates",http://www.cnn.com/2016/01/27/politics/donald-trump-pew-religion-poll-atheists/index.html,cnn,Kasich,1,35.0,0.0857142880559,392,0,6,0.0,0.015306122449,0.015306122449,0.015306122449
449,Bob Dole: Ted Cruz worse for GOP than Donald Trump,http://www.cnn.com/2016/01/20/politics/bob-dole-ted-cruz-worse-than-donald-trump/index.html,cnn,Kasich,1,56.0,-0.0535714291036,325,1,3,0.00307692307692,0.00923076923077,0.0123076923077,0.00615384615385
450,Reince Priebus: 'I think the tone should improve',http://www.cnn.com/2016/03/06/politics/reince-priebus-tone-republican-debates/index.html,cnn,Kasich,1,20.0,1.0,326,1,3,0.00306748466258,0.00920245398773,0.0122699386503,0.00613496932515
451,Trump accuses RNC of using his name to fundraise,http://www.cnn.com/2016/02/13/politics/donald-trump-rnc-fundraising/index.html,cnn,Kasich,1,34.0,-0.29411765933,306,1,2,0.00326797385621,0.00653594771242,0.00980392156863,0.00326797385621
452,Jon Huntsman: I could get behind Donald Trump,http://www.cnn.com/2016/02/22/politics/jon-huntsman-donald-trump-david-axelrod/index.html,cnn,Kasich,2,51.0,0.0588235296309,551,5,5,0.00907441016334,0.00907441016334,0.0181488203267,0.0
453,The pulse of New Hampshire Republican voters: We are tired of losing,http://www.cnn.com/2016/01/29/politics/new-hampshire-primary-voters-republicans-2016/index.html,cnn,Kasich,1,49.0,-0.836734712124,1896,5,12,0.00263713080169,0.00632911392405,0.00896624472574,0.00369198312236
454,Palin Endorses Trump; Her Choice Is A Blow To Ted Cruz,http://www.npr.org/2016/01/20/463680893/palin-endorses-trump-her-choice-is-a-blow-to-ted-cruz,npr,Kasich,1,16.0,0.6875,48,0,2,0.0,0.0416666666667,0.0416666666667,0.0416666666667
455,Republican debate: Who won Trump-Cruz smackdown?,http://www.cnn.com/2016/01/15/opinions/opinion-roundup-republican-debate-fox-business/index.html,cnn,Kasich,1,34.0,0.676470577717,2635,36,38,0.0136622390892,0.0144212523719,0.0280834914611,0.000759013282732
456,Rahm Emanuel Raised Money for Hillary Clinton. Another Reason to Vote for Bernie Sanders,http://www.huffingtonpost.com/h-a-goodman/rahm-emanuel-raised-money-for-hillary-clinton_b_9066784.html,huffpo,Kasich,1,47.0,-0.106382980943,1282,8,22,0.00624024960998,0.0171606864275,0.0234009360374,0.0109204368175
457,Ted Cruz worry: Big South Carolina loss equals bad Super Tuesday,http://www.cnn.com/2016/02/19/politics/ted-cruz-south-carolina-super-tuesday/index.html,cnn,Kasich,1,61.0,-0.885245919228,1108,7,14,0.00631768953069,0.0126353790614,0.0189530685921,0.00631768953069
458,"Marco Rubio, Hillary Clinton Pick Up Endorsements From Iowa Newspaper",http://www.npr.org/2016/01/23/464144018/marco-rubio-hillary-clinton-pick-up-endorsements-from-iowa-newspaper,npr,Kasich,1,62.0,0.209677413106,29,0,0,0.0,0.0,0.0,0.0
459,Leading GOP senator: Trump an 'albatross' to party,http://www.cnn.com/2016/02/29/politics/cornyn-trump-albatross/index.html,cnn,Kasich,1,39.0,0.153846159577,430,5,6,0.0116279069767,0.0139534883721,0.0255813953488,0.00232558139535
460,How The Human Rights Campaign Is Helping the GOP to Retain the Senate,http://www.huffingtonpost.com/michelangelo-signorile/how-human-rights-campaign-helping-the-gop_b_9545778.html,huffpo,Kasich,2,17.0,0.882352948189,1553,18,24,0.011590470058,0.0154539600773,0.0270444301352,0.00386349001932
461,Trump basks in his spotlight,http://www.cnn.com/2016/01/28/politics/donald-trump-2016-election-rally-gop-debate/index.html,cnn,Kasich,2,436.0,0.0229357797652,190,4,1,0.0210526315789,0.00526315789474,0.0263157894737,-0.0157894736842
462,Trump Won't Participate In Fox News Debate; Feud With Network Accelerates,http://www.npr.org/2016/01/27/464533004/trump-wont-participate-in-fox-news-debate-feud-with-network-accelerates,npr,Kasich,1,17.0,0.0588235296309,29,1,0,0.0344827586207,0.0,0.0344827586207,-0.0344827586207
463,Exclusive: RNC member urges party to rally against Trump,http://www.politico.com/story/2016/01/republicans-urged-rally-against-donald-trump-217828,politico,Kasich,1,183.0,-0.120218582451,1798,16,7,0.00889877641824,0.00389321468298,0.0127919911012,-0.00500556173526
464,Trump campaign overhaul possible after Wisconsin defeat,http://www.cnn.com/2016/04/06/politics/trump-campaign-overhaul-manafort-lewandowski/index.html,cnn,Kasich,1,242.0,0.0743801668286,51,0,0,0.0,0.0,0.0,0.0
465,Cruz ad highlights Carter's Trump 'endorsement',http://www.cnn.com/2016/02/04/politics/ted-cruz-donald-trump-jimmy-carter-endorsement/index.html,cnn,Kasich,1,24.0,1.0,411,4,3,0.00973236009732,0.00729927007299,0.0170316301703,-0.00243309002433
466,What Young Republicans Have To Say About Their Party's Candidates,http://www.npr.org/2016/01/31/465028555/what-young-republicans-have-to-say-about-their-partys-candidates,npr,Kasich,1,81.0,-0.25925925374,1879,9,22,0.00478978179883,0.0117083555082,0.0164981373071,0.00691857370942
467,Martin O'Malley qualifies for next Democratic debate,http://www.cnn.com/2016/01/14/politics/martin-omalley-qualifies-debate-democrat-2016-election/index.html,cnn,Kasich,1,37.0,-0.621621608734,387,2,2,0.00516795865633,0.00516795865633,0.0103359173127,0.0
468,"Without Donald Trump, GOP hopefuls make calmer New Hampshire pitch",http://www.cnn.com/2016/01/23/politics/new-hampshire-jeb-bush-john-kasich-donald-trump/index.html,cnn,Kasich,1,24.0,1.0,775,5,9,0.00645161290323,0.0116129032258,0.018064516129,0.00516129032258
469,THE BUSH BENEFIT Jebb donors move to back Rubio in stop-Trump push,http://www.foxnews.com/politics/2016/02/23/former-bush-donors-rally-around-rubio-in-bid-to-take-on-trump.html,fox,Kasich,1,179.0,0.474860340357,926,9,12,0.0097192224622,0.0129589632829,0.0226781857451,0.00323974082073
470,Hill Republicans push anti-Trump effort,http://www.cnn.com/2016/03/02/politics/donald-trump-congress-republicans/index.html,cnn,Kasich,1,10.0,0.0,1013,12,8,0.0118460019743,0.00789733464956,0.0197433366239,-0.00394866732478
471,Mike Huckabee's daughter: Negative tone in GOP race helps Clinton,http://www.cnn.com/2016/02/27/politics/sarah-huckabee-sanders-hillary-clinton/index.html,cnn,Kasich,1,37.0,0.0270270276815,336,6,6,0.0178571428571,0.0178571428571,0.0357142857143,0.0
472,The GOP's Morning After,http://www.huffingtonpost.com/richard-north-patterson/the-gops-morning-after_b_9385320.html,huffpo,Kasich,2,13.0,0.923076927662,2583,60,39,0.0232288037166,0.0150987224158,0.0383275261324,-0.00813008130081
473,Poll: 1/3 GOP question Cruz's eligibility to be president,http://www.cnn.com/2016/01/20/politics/donald-trump-lead-ted-cruz-citizenship-monmouth-poll/index.html,cnn,Kasich,1,18.0,0.0555555559695,246,1,2,0.00406504065041,0.00813008130081,0.0121951219512,0.00406504065041
474,Rand Paul: Cruz over Trump,http://www.cnn.com/2016/01/21/politics/rand-paul-ted-cruz-donald-trump-worse/index.html,cnn,Kasich,1,170.0,0.39411765337,367,4,6,0.0108991825613,0.016348773842,0.0272479564033,0.00544959128065
475,"Bernie Sanders Is Currently Winning the Democratic Primary Race, and I'll Prove It to You",http://www.huffingtonpost.com/seth-abramson/sanders-currently-winning-democratic-primary-race-ill-prove-to-you_b_9528076.html,huffpo,Kasich,1,19.0,1.0,1481,10,16,0.0067521944632,0.0108035111411,0.0175557056043,0.00405131667792
476,"Leaving Iowa Behind, John Kasich Fights On In New Hampshire",http://www.npr.org/2016/01/30/464987072/leaving-iowa-behind-john-kasich-fights-on-in-new-hampshire,npr,Kasich,1,16.0,1.0,522,3,6,0.00574712643678,0.0114942528736,0.0172413793103,0.00574712643678
477,"Poll: Clinton, Sanders top Trump",http://www.cnn.com/2016/03/01/politics/donald-trump-hillary-clinton-bernie-sanders-poll/index.html,cnn,Kasich,2,221.0,0.796380102634,760,7,5,0.00921052631579,0.00657894736842,0.0157894736842,-0.00263157894737
478,Trump: Rubio stole from GOP,http://www.cnn.com/2016/02/27/politics/donald-trump-marco-rubio-american-express/index.html,cnn,Kasich,1,99.0,0.0,263,3,2,0.0114068441065,0.00760456273764,0.0190114068441,-0.00380228136882
479,Bob Gates on the GOP field: 'They don’t know what they’re talking about',http://www.politico.com/story/2016/01/bob-gates-gop-2016-217961,politico,Kasich,2,117.0,-0.0170940179378,1381,9,14,0.0065170166546,0.0101375814627,0.0166545981173,0.00362056480811
480,It's over; Trump is the Republican nominee (Opinion),http://www.cnn.com/2016/02/24/opinions/trump-will-be-republican-nominee-robbins/index.html,cnn,Kasich,1,24.0,0.0416666679084,1211,14,14,0.0115606936416,0.0115606936416,0.0231213872832,0.0
481,Trump on Cruz: 'He had his moment and he blew it',http://www.cnn.com/2016/01/21/politics/donald-trump-ted-cruz-las-vegas-establishment/index.html,cnn,Kasich,1,32.0,0.0625,236,4,7,0.0169491525424,0.0296610169492,0.0466101694915,0.0127118644068
482,"Donald Trump calls Hillary Clinton 'in a certain way, evil'",http://www.cnn.com/2016/02/09/politics/donald-trump-hillary-clinton-evil/index.html,cnn,Kasich,3,19.0,-0.89473682642,189,2,3,0.010582010582,0.015873015873,0.026455026455,0.00529100529101
483,"Trump: Cruz is the most 'dishonest' politician, says Iowa win should be reversed",http://www.cnn.com/2016/02/15/politics/donald-trump-ted-cruz-dishonest/index.html,cnn,Kasich,1,127.0,-0.0236220471561,256,4,1,0.015625,0.00390625,0.01953125,-0.01171875
484,Cruz backers to Trump: We'll donate to vets if you debate Cruz,http://www.cnn.com/2016/01/27/politics/ted-cruz-donald-trump-debate-vets/index.html,cnn,Kasich,1,33.0,1.0,203,0,4,0.0,0.0197044334975,0.0197044334975,0.0197044334975
485,Trump hopes for reversal on same-sex-marriage,http://www.politico.com/story/2016/01/donald-trump-iowa-caucuses-marriage-218471,politico,Kasich,1,62.0,0.693548381329,1399,10,10,0.00714796283059,0.00714796283059,0.0142959256612,0.0
486,What Nevada showed about Trump's Hispanic support - and what it didn't,http://www.cnn.com/2016/02/25/politics/donald-trump-hispanic-latino-voters/index.html,cnn,Kasich,1,52.0,0.5,765,3,4,0.00392156862745,0.00522875816993,0.00915032679739,0.00130718954248
487,Iowa's message more important than Trump's loss (Opinion),http://www.cnn.com/2016/02/01/opinions/iowa-restless-and-anti-establishment-zelizer/index.html,cnn,Kasich,1,14.0,-0.5,637,5,5,0.00784929356358,0.00784929356358,0.0156985871272,0.0
488,Trump campaign silent on veterans' groups receiving funds,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-organizations-donation-recipients/index.html,cnn,Kasich,1,313.0,-0.143769964576,258,0,1,0.0,0.00387596899225,0.00387596899225,0.00387596899225
489,Comedian Adam Carolla predicted 2016 Trump victory back in 2008,http://www.cnn.com/2016/02/25/politics/adam-carolla-predicted-donald-trump/index.html,cnn,Kasich,1,11.0,0.54545456171,229,0,1,0.0,0.00436681222707,0.00436681222707,0.00436681222707
490,What did people think about Donald Trump in 1999?,http://www.cnn.com/2016/03/08/politics/donald-trump-1999-people-react/index.html,cnn,Kasich,1,24.0,0.0416666679084,168,1,1,0.00595238095238,0.00595238095238,0.0119047619048,0.0
491,MOVING PARTS: Republicans taking sides amid specter of third party talk,http://www.foxnews.com/politics/2016/03/17/moving-pieces-gop-alliances-shift-in-bids-to-block-boost-trump.html,fox,Kasich,1,143.0,0.909090936184,1000,8,6,0.008,0.006,0.014,-0.002
492,CNN's Republican debate in GIFs,http://www.cnn.com/2016/03/11/politics/cnn-miami-gop-debate-in-gifs/index.html,cnn,Kasich,1,23.0,0.304347813129,124,1,1,0.00806451612903,0.00806451612903,0.0161290322581,0.0
493,Fact checking the Republican debate,http://www.cnn.com/2016/02/06/politics/republican-debate-fact-check/index.html,cnn,Kasich,1,29.0,0.24137930572,972,8,7,0.0082304526749,0.00720164609053,0.0154320987654,-0.00102880658436
494,"SPOTLIGHT FIGHT  With Trump out of debate, rivals seek game-changer",http://www.foxnews.com/politics/2016/01/28/candidates-in-gop-debate-look-to-step-up-without-trump-distraction.html,fox,Kasich,1,48.0,0.0416666679084,571,4,6,0.00700525394046,0.0105078809107,0.0175131348511,0.00350262697023
495,Who is Donald Trump?,http://www.cnn.com/2016/02/10/politics/who-is-donald-trump/index.html,cnn,Kasich,1,25.0,0.20000000298,639,3,7,0.00469483568075,0.0109546165884,0.0156494522692,0.00625978090767
496,The most memorable quotes from the CNN GOP debate in Miami,http://www.cnn.com/2016/03/10/politics/best-quotes-republican-debate-miami/index.html,cnn,Kasich,1,47.0,0.851063847542,248,2,3,0.00806451612903,0.0120967741935,0.0201612903226,0.00403225806452
497,Brawling Republicans to meet for town hall,http://www.cnn.com/2016/02/17/politics/republican-town-hall-highlights/index.html,cnn,Kasich,1,109.0,0.192660555243,369,3,5,0.00813008130081,0.0135501355014,0.0216802168022,0.00542005420054
498,Email shows Cruz moves to weaken Trump grip on delegates,http://www.cnn.com/2016/04/05/politics/ted-cruz-donald-trump-delegates-arizona-email/index.html,cnn,Kasich,1,36.0,0.194444447756,46,0,0,0.0,0.0,0.0,0.0
499,"GLOVES COME OFF Cruz slams Trump over amnesty, conservative cred",http://www.foxnews.com/politics/2016/01/19/cruz-hits-trump-on-immigration-eminent-domain-in-new-hampshire.html,fox,Kasich,1,81.0,0.296296298504,617,10,7,0.0162074554295,0.0113452188006,0.0275526742301,-0.00486223662885
500,Ryan slams door on potential 2016 GOP nomination,http://www.cnn.com/2016/03/16/politics/paul-ryan-brokered-convention-2016-nomination/index.html,cnn,Kasich,1,27.0,0.037037037313,396,5,3,0.0126262626263,0.00757575757576,0.020202020202,-0.00505050505051
501,Donald Trump's field director resigns,http://www.cnn.com/2016/04/18/politics/donald-trump-field-director-resigns/index.html,cnn,Kasich,1,157.0,-0.726114630699,26,0,0,0.0,0.0,0.0,0.0
502,"New Hampshire libertarians lost Rand Paul, but they have reason to celebrate",http://www.cnn.com/2016/02/05/politics/new-hampshire-libertarians-rand-paul/index.html,cnn,Kasich,1,26.0,1.0,654,3,8,0.0045871559633,0.0122324159021,0.0168195718654,0.00764525993884
503,Woman faints at Trump rally,http://www.cnn.com/2016/01/10/politics/woman-faints-at-trump-rally/index.html,cnn,Kasich,2,38.0,0.0526315793395,179,1,2,0.00558659217877,0.0111731843575,0.0167597765363,0.00558659217877
504,What Trump and Cruz supporters don't like about the other guy,http://www.cnn.com/2016/01/28/politics/trump-cruz-iowa-supporters/index.html,cnn,Kasich,1,44.0,0.113636367023,415,4,4,0.00963855421687,0.00963855421687,0.0192771084337,0.0
505,"Donald Trump's lead in New Hampshire grows, while Bernie Sanders' edge shrinks",http://www.cnn.com/2016/02/07/politics/new-hampshire-poll-donald-trump-bernie-sanders/index.html,cnn,Kasich,1,30.0,0.899999976158,524,4,0,0.00763358778626,0.0,0.00763358778626,-0.00763358778626
506,Rubio in firing line at GOP debate,http://www.cnn.com/2016/02/06/politics/republican-debate-highlights/index.html,cnn,Kasich,1,95.0,-0.0105263162404,561,7,7,0.0124777183601,0.0124777183601,0.0249554367201,0.0
507,"Hillary Clinton Isn't Only Against Reparations, She Accepted Money from Prison Lobbyists",http://www.huffingtonpost.com/h-a-goodman/hillary-clinton-reparations_b_9047760.html,huffpo,Kasich,2,109.0,0.0,1321,15,16,0.0113550340651,0.0121120363361,0.0234670704012,0.000757002271007
508,What to watch at GOP debate,http://www.cnn.com/2016/01/28/politics/republican-debate-2016-what-to-watch/index.html,cnn,Kasich,1,105.0,0.0285714287311,1149,17,16,0.0147954743255,0.0139251523064,0.0287206266319,-0.000870322019147
509,How Trump could shape races beyond the White House,http://www.cnn.com/2016/02/28/politics/ip-forecast-trump-effect/index.html,cnn,Kasich,1,31.0,1.0,728,6,9,0.00824175824176,0.0123626373626,0.0206043956044,0.00412087912088
510,Donald Trump goes on attack at Republican debate,http://www.cnn.com/2016/02/14/opinions/republican-debate-south-carolina-stanley/index.html,cnn,Kasich,1,13.0,-0.153846159577,849,17,22,0.020023557126,0.0259128386337,0.0459363957597,0.00588928150766
511,Republican rivals race to win Bush's billionaires,http://www.cnn.com/2016/02/22/politics/jeb-bush-donors-republicans-2016/index.html,cnn,Kasich,1,11.0,0.636363625526,1098,8,15,0.00728597449909,0.0136612021858,0.0209471766849,0.0063752276867
512,Cruz: 'Trump campaign does not seem capable of running a lemonade stand',http://www.cnn.com/2016/04/19/politics/ted-cruz-donald-trump-campaign-lemonade-stand/index.html,cnn,Kasich,1,92.0,-0.260869562626,33,1,1,0.030303030303,0.030303030303,0.0606060606061,0.0
513,Clinton and Trump: A tale of two Corinthians,http://www.cnn.com/2016/02/27/politics/clinton-and-trump-two-corinthians/index.html,cnn,Kasich,1,201.0,0.840795993805,982,4,15,0.0040733197556,0.0152749490835,0.0193482688391,0.0112016293279
514,"Trump-less Debate Sets A New Standard, But With A Familiar Outcome",http://www.npr.org/2016/01/29/464805170/trump-less-debate-is-different-but-with-a-familiar-outcome,npr,Kasich,1,53.0,0.0,1251,11,13,0.0087929656275,0.0103916866507,0.0191846522782,0.00159872102318
515,Donald Trump's flashy Granite State ground game,http://www.cnn.com/2016/02/08/politics/donald-trump-ground-game-new-hampshire/index.html,cnn,Kasich,1,19.0,0.157894730568,972,4,9,0.00411522633745,0.00925925925926,0.0133744855967,0.00514403292181
516,Poll: Trump's support among young voters historically low,http://www.cnn.com/2016/04/25/politics/donald-trump-young-voters/index.html,cnn,Kasich,1,88.0,0.57954543829,30,0,0,0.0,0.0,0.0,0.0
517,Donald Trump's dominance -- and the late Republican effort to stop it,http://www.cnn.com/2016/03/16/politics/primary-results-republican-party/index.html,cnn,Kasich,2,139.0,0.064748197794,3888,47,41,0.0120884773663,0.0105452674897,0.022633744856,-0.00154320987654
518,Jeb Bush on why Donald Trump is a jerk,http://www.cnn.com/2016/01/06/politics/jeb-bush-donald-trump-jerk/index.html,cnn,Kasich,1,15.0,-0.800000011921,715,4,8,0.00559440559441,0.0111888111888,0.0167832167832,0.00559440559441
