url,org,candid_camp,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
https://www.washingtonpost.com/news/acts-of-faith/wp/2016/01/05/donald-trump-will-speak-at-liberty-universitys-first-convocation-this-year/,washpo,Sanders,3,46.0,0.152173906565,1044.0,6.0,17.0,0.00574712643678,0.0162835249042,0.022030651341,0.0105363984674
https://www.washingtonpost.com/news/checkpoint/wp/2016/03/07/the-military-is-not-his-palace-guards-retired-three-star-general-says-of-donald-trump/,washpo,Sanders,3,27.0,0.925925910473,905.0,11.0,15.0,0.0121546961326,0.0165745856354,0.028729281768,0.00441988950276
http://www.politico.com/blogs/live-from-des-moines/2016/01/cruz-chris-wallace-clash-218379,politico,Sanders,2,10.0,0.0,1266.0,7.0,10.0,0.00552922590837,0.00789889415482,0.0134281200632,0.00236966824645
http://www.npr.org/2016/01/11/462725305/gop-debate-shrinks-to-7-candidates-rand-paul-to-skip-undercard,npr,Sanders,3,86.0,0.0116279069334,501.0,0.0,1.0,0.0,0.00199600798403,0.00199600798403,0.00199600798403
http://www.politico.com/story/2016/01/marco-rubio-iowa-mojo-218434,politico,Sanders,4,28.0,0.0,2006.0,6.0,12.0,0.00299102691924,0.00598205383848,0.00897308075773,0.00299102691924
http://www.politico.com/story/2016/01/bernie-sanders-ben-and-jerrys-bernies-yearning-218185,politico,Sanders,2,17.0,0.352941185236,1428.0,11.0,12.0,0.00770308123249,0.00840336134454,0.016106442577,0.000700280112045
http://www.cnn.com/2016/02/24/politics/donald-trump-day-one/index.html,cnn,Sanders,1,20.0,0.300000011921,247.0,2.0,2.0,0.0080971659919,0.0080971659919,0.0161943319838,0.0
http://www.politico.com/story/2016/01/lindsey-graham-to-endorse-jeb-bush-for-president-217838,politico,Sanders,4,71.0,0.422535210848,1002.0,4.0,5.0,0.00399201596806,0.00499001996008,0.00898203592814,0.000998003992016
http://www.politico.com/story/2016/01/obama-gop-congress-ugly-relationship-217550,politico,Sanders,5,55.0,-0.963636338711,2213.0,24.0,20.0,0.0108450067781,0.00903750564844,0.0198825124266,-0.00180750112969
http://www.politico.com/story/2016/01/trump-megyn-kelly-gq-photos-218320,politico,Sanders,6,77.0,-0.0519480518997,1415.0,10.0,12.0,0.00706713780919,0.00848056537102,0.0155477031802,0.00141342756184
http://www.foxnews.com/politics/2016/01/19/cruz-hits-trump-on-immigration-eminent-domain-in-new-hampshire.html,fox,Sanders,1,81.0,0.296296298504,617.0,10.0,7.0,0.0162074554295,0.0113452188006,0.0275526742301,-0.00486223662885
http://www.foxnews.com/politics/2016/01/05/trump-joins-air-wars-with-hard-hitting-spot-but-will-his-blitz-matter.html,fox,Sanders,1,54.0,0.203703701496,646.0,14.0,4.0,0.0216718266254,0.0061919504644,0.0278637770898,-0.015479876161
https://www.washingtonpost.com/news/the-fix/wp/2016/03/10/the-poignant-moment-that-donald-trumps-immigration-policies-were-made-real-for-all-to-see/,washpo,Sanders,4,15.0,0.0,846.0,8.0,9.0,0.00945626477541,0.0106382978723,0.0200945626478,0.00118203309693
http://www.politico.com/story/2016/01/megyn-kelly-donald-trump-218305,politico,Sanders,2,25.0,1.0,1578.0,13.0,8.0,0.00823827629911,0.00506970849176,0.0133079847909,-0.00316856780735
http://www.politico.com/story/2016/01/obama-iowa-2016-sanders-off-message-218166,politico,Sanders,12,94.0,0.361702114344,3584.0,32.0,37.0,0.00892857142857,0.0103236607143,0.0192522321429,0.00139508928571
http://www.cnn.com/2016/01/29/politics/marco-rubio-pledge-donald-trump-embarrass/index.html,cnn,Sanders,2,129.0,0.635658919811,304.0,4.0,4.0,0.0131578947368,0.0131578947368,0.0263157894737,0.0
http://www.cnn.com/2016/03/23/politics/jeb-bush-ted-cruz-endorsement/index.html,cnn,Sanders,2,116.0,0.267241388559,1160.0,10.0,19.0,0.00862068965517,0.0163793103448,0.025,0.00775862068966
http://www.cnn.com/2016/01/30/politics/iowa-road-trip-caucus-takeaways-king/index.html,cnn,Sanders,1,83.0,0.0240963846445,1180.0,9.0,17.0,0.00762711864407,0.014406779661,0.0220338983051,0.00677966101695
https://www.washingtonpost.com/news/the-fix/wp/2016/04/07/3-minutes-of-ben-carson-being-a-painfully-bad-surrogate-for-donald-trump/,washpo,Sanders,3,14.0,-1.0,259.0,1.0,6.0,0.003861003861,0.023166023166,0.027027027027,0.019305019305
http://www.politico.com/story/2016/01/donald-trump-hillary-clinton-217486,politico,Sanders,13,89.0,0.0,2485.0,32.0,25.0,0.0128772635815,0.010060362173,0.0229376257545,-0.00281690140845
