,url,org,num_tweets
3252,http://www.cnn.com/2016/01/15/politics/donald-trump-ted-cruz-populist-vs-preacher/index.html,cnn,33
3272,http://www.foxnews.com/politics/2016/04/25/disgusting-trump-takes-aim-at-kasichs-eating-habits-alliance-with-cruz.html,fox,78
3273,http://www.cnn.com/2016/01/13/politics/duck-dynasty-ted-cruz-phil-robertson-endorsement/index.html,cnn,10
3275,http://blogs.wsj.com/washwire/2016/01/31/donald-trump-dominating-facebook-discussions-among-iowans/,wsj,19
3288,http://blogs.wsj.com/washwire/2016/02/27/in-georgia-marco-rubio-slings-insults-at-donald-trump-and-vows-to-stay-in-this-race/,wsj,44
3304,http://www.politico.com/story/2016/01/trump-fbi-hillary-clinton-email-217571,politico,15
3316,http://www.cnn.com/2016/02/09/politics/trump-cruz-sc-attack-ad/index.html,cnn,13
3317,http://www.cnn.com/2016/02/14/politics/cbs-republican-debate-in-gifs/index.html,cnn,26
3319,https://www.washingtonpost.com/news/monkey-cage/wp/2016/03/15/heres-what-trump-is-telling-resentful-americans-and-sanders-is-not/,washpo,14
3323,http://www.foxnews.com/politics/2016/03/21/clinton-brings-2016-fight-to-aipac-stage-takes-shots-at-trump-on-israel.html,fox,89
3325,http://www.cnn.com/2016/03/29/politics/donald-trump-scott-walker-wisconsin/index.html,cnn,23
3327,http://www.cnn.com/2016/04/15/opinions/is-trump-right-about-rigged-process-hasen/index.html,cnn,42
3332,http://www.cnn.com/2016/01/15/politics/donald-trump-13-hours-iowa/index.html,cnn,22
3335,https://www.washingtonpost.com/news/post-politics/wp/2016/01/26/donald-trump-attacks-evangelical-leader-in-iowa-who-endorsed-ted-cruz/,washpo,156
3344,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/duncan-hunter-endorses-donald-trump-219725,politico,12
3358,http://www.cnn.com/2016/03/05/opinions/clinton-trump-made-for-each-other-opinion-zelizer/index.html,cnn,41
3361,http://www.cnn.com/2016/03/10/politics/ted-cruz-super-pac-media-buy-florida/index.html,cnn,30
3370,http://www.politico.com/story/2016/01/paul-fiorina-excluded-from-main-stage-in-thursdays-gop-debate-217594,politico,98
3375,http://www.politico.com/story/2016/01/poll-trump-iowa-new-hampshire-south-carolina-218319,politico,33
3377,http://www.politico.com/story/2016/01/poll-iowa-democrats-218323,politico,17
3383,http://www.cnn.com/2016/02/22/politics/rick-tyler-marco-rubio-video-apology/index.html,cnn,23
3390,http://www.foxnews.com/politics/2016/03/29/wisconsin-gov-scott-walker-endorses-cruz-ahead-april-primary.html,fox,16
3396,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-brand-business-213515,politico,237
3423,http://www.cnn.com/2016/02/02/politics/donald-trump-media-funding-tweets/index.html,cnn,26
3430,http://www.cnn.com/2016/02/10/politics/hillary-clinton-new-hampshire-primary/index.html,cnn,23
3434,http://www.foxnews.com/politics/2016/03/08/rubio-camp-accuses-cruz-dirty-tricks-over-hawaii-dropout-email.html,fox,11
3447,http://www.politico.com/story/2016/01/teddy-turner-jr-ben-carson-217351,politico,19
3449,http://www.politico.com/story/2016/01/nancy-pelosi-congress-leadership-future-democrats-217981,politico,19
3451,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-isil-218075,politico,13
3455,http://www.foxnews.com/politics/2016/02/10/fiorina-calls-it-quits-suspends-her-campaign-for-president.html,fox,22
3463,http://www.politico.com/story/2016/03/trump-campaign-manager-charged-with-misdemeanor-battery-221336,politico,12
3464,http://www.cnn.com/2016/03/28/politics/john-kasich-mitt-romney-ted-cruz-2016-election/index.html,cnn,90
3469,http://www.foxnews.com/politics/2016/04/17/clinton-looks-beyond-new-york-sanders-attacks-trump-looks-for-big-tuesday.html,fox,39
3472,http://www.cnn.com/2016/01/06/politics/jeb-bush-turtle-tortoise-joyful/index.html,cnn,20
3473,http://www.cnn.com/2016/01/18/politics/donald-trump-hillary-clinton-dog-barking/index.html,cnn,40
3474,http://www.npr.org/2016/01/21/463865309/what-is-the-silent-majority-trump-supporters-weigh-in,npr,17
3504,http://www.politico.com/story/2016/01/ted-cruz-father-rafael-book-217322,politico,16
3507,http://www.politico.com/story/2016/01/trump-ted-cruz-new-york-steve-king-217839,politico,23
3511,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-06-US-GOP-2016-Debate-Fact-Check/id-1997ff4f5f5846e29a57745db9b68f83,ap,12
3528,http://www.politico.com/story/2016/01/joe-biden-trump-president-217611,politico,28
3533,http://www.cnn.com/2016/01/10/politics/poll-hillary-clinton-bernie-sanders-iowa/index.html,cnn,11
3537,http://www.cnn.com/2016/01/31/politics/evangelical-voters-2016-iowa/index.html,cnn,23
3541,http://www.cnn.com/2016/01/29/politics/donald-trump-iowa-republican-debate-political-prediction-market/index.html,cnn,38
3542,http://www.foxnews.com/politics/2016/02/15/trump-warns-rnc-isnt-honoring-pledge-again-floats-independent-bid.html,fox,66
3543,http://www.cnn.com/2016/02/21/opinions/rubio-opportunity-opinion-zelizer/index.html,cnn,13
3555,http://www.npr.org/2016/01/18/463439129/clinton-finds-herself-in-a-real-debate-as-first-voter-tests-loom,npr,11
3557,http://www.cnn.com/2016/01/22/politics/rand-paul-reddit-hair-duck-horses-strandwithrand/index.html,cnn,27
3563,http://www.politico.com/magazine/story/2016/02/new-hampshire-primary-hillary-clinton-213611,politico,18
3569,http://money.cnn.com/2016/03/15/investing/donald-trump-trade-oped/index.html,cnn,62
3570,http://www.politico.com/story/2016/03/anti-trump-forces-contemplate-the-end-220953,politico,10
3582,http://www.cnn.com/2016/01/20/politics/donald-trump-sarah-palin-vice-president/index.html,cnn,21
3583,http://www.cnn.com/2016/01/28/politics/obama-phony-tough-talk-gop/index.html,cnn,24
3598,http://www.cnn.com/2016/04/17/politics/hillary-clinton-donald-trump-insult/index.html,cnn,27
3603,http://www.politico.com/story/2016/01/chris-christie-marco-rubio-slime-217379,politico,12
3605,http://www.politico.com/story/2016/01/marco-rubio-iowa-ads-reducing-218048,politico,28
3607,http://www.cnn.com/2016/01/29/politics/new-hampshire-primary-voters-republicans-2016/index.html,cnn,49
3609,http://www.politico.com/story/2016/01/donald-trump-wounded-warrior-218428,politico,30
3616,https://www.washingtonpost.com/news/the-fix/wp/2016/03/15/ben-carsons-painfully-bad-quotes-about-supporting-donald-trump/,washpo,34
3625,http://www.cnn.com/2016/01/14/politics/marco-rubio-donald-trump-ted-cruz-political-prediction-market/index.html,cnn,13
3627,http://www.wsj.com/articles/anxiety-fuels-donald-trumps-supporters-1453854519,wsj,86
3634,http://www.cnn.com/2016/01/27/politics/donald-trump-debate-2016-marco-rubio-rand-paul/index.html,cnn,33
3638,http://www.politico.com/magazine/story/2016/02/donald-trump-first-campaign-speech-new-hampshire-1987-213595,politico,11
3650,http://www.politico.com/story/2016/01/senate-race-rankings-217558,politico,41
3657,http://www.cnn.com/2016/01/25/politics/patti-solis-doyle-axe-files-clinton/index.html,cnn,113
3660,http://www.politico.com/story/2016/01/gop-presidential-debate-takeaways-218393,politico,67
3666,http://www.foxnews.com/politics/2016/02/20/make-or-break-trump-seeks-sc-win-as-several-gop-candidates-fight-for-life.html,fox,82
3672,https://www.washingtonpost.com/news/post-politics/wp/2016/04/07/donald-trump-unexpectedly-clears-his-schedule/,washpo,15
3673,http://www.cnn.com/2016/04/13/opinions/cnn-trump-town-hall-reyes/index.html,cnn,22
3677,http://www.foxnews.com/politics/2016/04/28/fox-news-town-hall-trump-blasts-cruz-fiorina-ticket-roll-out-as-waste-time.html,fox,42
3678,http://www.politico.com/story/2016/01/ted-cruz-constitution-obamacare-217549,politico,11
3694,http://www.cnn.com/2016/03/06/opinions/speaking-to-donald-trumps-people-liu/index.html,cnn,49
3705,http://www.politico.com/story/2016/01/poll-trump-ted-cruz-217954,politico,14
3723,http://www.cnn.com/2016/01/10/politics/hillary-clinton-donald-trump-attacks/index.html,cnn,205
3731,http://www.cnn.com/2016/01/27/politics/donald-trump-endorsement-south-carolina-henry-mcmaster/index.html,cnn,61
3735,http://www.cnn.com/2016/02/07/politics/jeb-bush-donald-trump-loser/index.html,cnn,103
3739,http://www.cnn.com/2016/02/21/politics/marco-rubio-south-carolina-finish-strategy/index.html,cnn,30
3743,http://www.cnn.com/2016/03/17/politics/lindsey-graham-ted-cruz-support-fundrasier-campaign/index.html,cnn,73
3745,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/mark-lippert-trump-south-korea-ambassador-221280,politico,10
3753,https://www.washingtonpost.com/news/wonk/wp/2016/03/25/donald-trumps-trade-war-could-kill-millions-of-u-s-jobs/,washpo,34
3754,http://www.wsj.com/articles/bill-clintonthe-big-doggets-fixed-1451953476,wsj,20
3756,http://blogs.wsj.com/washwire/2016/01/07/sanders-clinton-spat-over-wall-street-spotlights-discord-over-gary-gensler/,wsj,11
3757,http://www.politico.com/story/2016/01/rand-paul-donald-trump-fake-conservative-217992,politico,12
3764,http://www.politico.com/story/2016/01/poll-hillary-clinton-lead-nationally-218275,politico,22
3783,http://www.cnn.com/2016/01/08/politics/marco-rubio-ted-cruz-2016-battle/index.html,cnn,21
3786,http://www.cnn.com/2016/01/20/politics/bob-dole-ted-cruz-worse-than-donald-trump/index.html,cnn,56
3800,http://www.politico.com/story/2016/01/eric-holder-endorses-hillary-clinton-217701,politico,25
3804,http://www.politico.com/story/2016/01/david-axelrod-trump-obama-218175,politico,30
3835,http://blogs.wsj.com/washwire/2016/01/06/ben-carson-tax-plan-would-boost-the-rich-hurt-the-poor-report/,wsj,19
3836,http://www.politico.com/story/2016/01/hillary-clinton-gun-control-barack-obama-217586,politico,11
3838,http://blogs.wsj.com/washwire/2016/01/14/to-do-list-what-each-gop-candidate-must-achieve-in-thursdays-debate/,wsj,30
3861,http://www.cnn.com/2016/02/14/politics/ip-forecast-clinton-campaign-women/index.html,cnn,23
3875,http://www.politico.com/story/2016/01/donald-trump-ad-footage-border-morocco-217332,politico,63
3877,http://www.wsj.com/articles/the-clinton-mail-baggage-1452730477,wsj,38
3881,http://blogs.wsj.com/washwire/2016/01/21/clinton-library-to-release-documents-on-trump-dealings-with-bill-clinton/,wsj,17
3887,http://www.cnn.com/2016/02/11/politics/ted-cruz-donald-trump-2016-attack-ad/index.html,cnn,11
3888,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-18-EU-REL--Pope-Trump/id-21219c011cd648db9a8a4e5aad44db86,ap,33
3896,http://www.cnn.com/2016/03/07/politics/marco-rubio-campaign-weighs-getting-out/index.html,cnn,26
3903,http://www.cnn.com/2016/01/11/politics/bush-trump-dude-nuclear-triad/index.html,cnn,22
3904,http://www.politico.com/magazine/story/2016/01/trumps-strange-new-respect-moment-213512,politico,15
3905,http://www.foxnews.com/politics/2016/01/08/fox-news-poll-cruz-trump-remain-top-gop-picks-in-iowa.html,fox,97
3907,http://www.cnn.com/2016/01/28/politics/common-core-donald-trump/index.html,cnn,29
3916,http://www.foxnews.com/politics/2016/02/06/trump-returns-to-debate-stage-with-cruz-rubio-posing-bigger-threat.html,fox,92
3918,http://www.politico.com/gallery/2016/02/behind-the-scenes-eighth-republican-debate-new-hampshire-002197,politico,37
3919,https://www.washingtonpost.com/news/the-fix/wp/2016/03/02/local-texas-gop-chairman-goes-on-vulgar-homophobic-twitter-rant-about-hillary-clinton-and-fellow-republicans/,washpo,22
3926,http://www.cnn.com/2016/03/31/politics/ted-cruz-leads-donald-trump-in-wisconsin-poll/index.html,cnn,30
3930,http://www.cnn.com/2016/04/18/politics/hillary-clinton-donald-trump-donkey/index.html,cnn,74
3931,http://www.foxnews.com/politics/2016/04/27/trump-completes-5-state-sweep-clinton-beats-sanders-in-most-super-tuesday-iii-contests.html,fox,23
3957,http://www.politico.com/story/2016/01/ted-cruz-marco-rubio-foreign-policy-217335,politico,18
3960,http://www.cnn.com/2016/01/15/opinions/graham-republican-debate-reaction/index.html,cnn,22
3963,http://www.cnn.com/2016/01/29/politics/barbara-bush-jeb-campaigning-new-hampshire/index.html,cnn,35
3984,http://www.cnn.com/2016/01/13/politics/ted-cruz-donald-trump-new-york-values/index.html,cnn,17
3990,http://www.cnn.com/2016/02/20/politics/south-carolina-primary-nevada-caucuses-takeaways/index.html,cnn,11
3996,http://www.politico.com/story/2016/02/trump-super-tuesday-senate-gop-220006,politico,17
3997,http://www.foxnews.com/politics/2016/03/07/trump-doing-better-in-open-primaries-cruz-sees-success-in-gop-only-contests.html,fox,46
3999,http://www.politico.com/blogs/on-media/2016/03/hillary-clinton-fox-news-townhall-220290,politico,14
4005,http://www.foxnews.com/politics/2016/03/29/sanders-launches-late-stage-bid-to-woo-superdelegates.html,fox,96
4009,http://www.latimes.com/entertainment/envelope/cotown/la-et-0414-ct-trump-ad-spending-20160414-story.html,latimes,12
4015,http://www.politico.com/story/2016/01/off-message-podcast-transcript-obama-218167,politico,58
4019,http://money.cnn.com/2016/02/02/media/donald-trump-fox-news-iowa-caucuses/index.html,cnn,28
4025,http://www.cnn.com/2016/02/17/politics/donald-trump-ted-cruz-poll-supreme-court/index.html,cnn,39
4026,http://www.cnn.com/2016/02/27/politics/sarah-huckabee-sanders-hillary-clinton/index.html,cnn,37
4034,http://blogs.wsj.com/washwire/2016/01/05/why-ads-now-donald-trump-says-he-felt-bad-for-rivals/,wsj,29
4041,http://www.politico.com/blogs/live-from-charleston/2016/01/rand-paul-daily-show-217764,politico,13
4042,http://www.politico.com/story/2016/01/trump-ted-cruz-eligibility-218178,politico,14
4043,http://www.politico.com/story/2016/01/hillary-clinton-pardon-record-218331,politico,107
4048,http://www.cnn.com/2016/02/04/politics/marco-rubio-accomplishments-rick-santorum/index.html,cnn,14
4056,https://www.washingtonpost.com/news/post-politics/wp/2016/02/26/new-jersey-gov-chris-christie-endorses-donald-trump-for-president/,washpo,42
4060,http://blogs.wsj.com/washwire/2016/03/11/rubio-aide-tells-ohio-supporters-to-vote-kasich-to-stop-trump/,wsj,14
4064,https://www.washingtonpost.com/politics/will-donald-trump-reverse-course-and-seek-donations-for-his-2016-bid/2016/03/11/fd52eca2-e7bf-11e5-b0fd-073d5930a7b7_story.html,washpo,15
4066,http://money.cnn.com/2016/03/18/news/economy/trump-maralago/index.html,cnn,65
4072,http://money.cnn.com/2016/01/05/media/donald-trump-jimmy-fallon-tonight-show/index.html,cnn,25
4076,http://www.cnn.com/2016/01/28/politics/donald-trump-republicans-establishment/index.html,cnn,17
4086,http://www.cnn.com/2016/03/07/politics/anti-donald-trump-ad-profanity/index.html,cnn,28
4093,http://www.politico.com/story/2016/04/trump-campaign-manager-lewandowski-221921,politico,23
4096,http://www.politico.com/story/2016/01/peter-king-ted-cruz-217768,politico,32
4097,http://blogs.wsj.com/washwire/2016/01/18/5-takeaways-from-the-democratic-presidential-debate/,wsj,19
4099,http://www.foxnews.com/politics/2016/01/28/candidates-in-gop-debate-look-to-step-up-without-trump-distraction.html,fox,48
4103,http://www.cnn.com/2016/02/11/politics/donald-trump-positive-ad-negative-ted-cruz/index.html,cnn,21
4106,http://www.cnn.com/2016/02/17/politics/donald-trump-jeb-bush-punch-glasses/index.html,cnn,30
4117,http://blogs.wsj.com/washwire/2016/03/12/ben-carson-says-he-would-be-willing-to-be-trumps-vp-2/,wsj,19
4126,http://www.npr.org/2016/01/04/461908611/watch-dark-new-gop-campaign-ads-stress-threat-of-isis,npr,63
4127,http://www.cnn.com/2016/01/05/politics/obama-gun-control-republican-reaction/index.html,cnn,28
4131,http://www.foxnews.com/politics/2016/01/24/rep-schiff-joins-fellow-dems-in-casting-doubt-on-ig-letter-on-clinton-emails.html,fox,97
4132,http://www.cnn.com/2016/01/31/politics/hillary-clinton-iowa-caucuses/index.html,cnn,20
4133,http://www.politico.com/magazine/story/2016/01/donald-trump-tabloid-candidate-213555,politico,36
4147,https://www.washingtonpost.com/news/the-fix/wp/2016/03/27/lets-uproot-the-pernicious-unproven-claim-that-ted-cruz-attacked-donald-trumps-wife/,washpo,100
4152,http://www.politico.com/story/2016/04/sanders-campaign-begins-laying-off-staff-222552,politico,19
4160,http://www.npr.org/2016/01/15/463146182/gop-debate-filled-with-tough-exchanges-between-trump-and-cruz,npr,19
4165,http://www.politico.com/story/2016/01/joe-arpaio-trump-218247,politico,29
4168,http://www.foxnews.com/politics/2016/01/29/muddled-night-in-iowa-no-trump-no-winners-cruz-and-rubio-on-defense.html,fox,41
4173,http://www.foxnews.com/politics/2016/03/17/ryan-says-open-gop-convention-more-likely.html,fox,92
4176,http://www.cnn.com/2016/01/03/opinions/pease-trump-last-of-the-80s-ceos/index.html,cnn,33
4179,http://www.politico.com/story/2016/01/poll-jeb-bush-low-217490,politico,10
4181,http://www.cnn.com/2016/01/16/politics/ted-cruz-donald-trump-south-carolina/index.html,cnn,53
4182,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-02-US-2016-Election-Rdp/id-b83863ebdae94b4db072333fbe59627e,ap,27
4183,http://www.cnn.com/2016/01/31/politics/ted-cruz-marco-rubio-immigration/index.html,cnn,32
4187,http://www.politico.com/story/2016/03/donald-trump-immigration-negotiable-220013,politico,21
4200,http://www.politico.com/story/2016/01/poll-new-hampshire-gop-field-217570,politico,30
4201,http://www.foxnews.com/politics/2016/01/14/gop-candidates-take-final-shots-before-fbn-debates.html,fox,25
4217,http://www.politico.com/magazine/story/2016/03/the-huge-cultural-shift-thats-helping-trump-win-evangelicals-213729,politico,23
4220,http://www.politico.com/story/2016/03/senate-democrats-supreme-court-strategy-220942,politico,11
4221,http://www.cnn.com/2016/03/14/politics/marco-rubio-florida-primary/index.html,cnn,14
4227,http://www.npr.org/2016/01/18/463503852/trump-gets-mixed-response-from-conservative-liberty-university,npr,16
4228,http://www.politico.com/story/2016/01/ted-cruz-republican-debates-2016-217737,politico,74
4229,http://www.latimes.com/nation/immigration/la-na-0127-trump-iowa-latinos-20160127-story.html,latimes,57
4242,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/hillary-clinton-hot-sauce-trump-222125,politico,11
4251,http://www.politico.com/story/2016/02/everything-you-need-to-know-about-saturday-gop-debate-218831,politico,34
4269,http://www.politico.com/story/2016/01/bernie-sanders-hillary-clinton-nevada-217432,politico,130
4273,http://www.politico.com/story/2016/01/paul-back-on-main-stage-for-fox-debate-218257,politico,19
4276,http://www.cnn.com/2016/02/08/politics/jeb-bush-eliminate-citizens-united/index.html,cnn,17
4277,http://www.wsj.com/articles/socialism-gets-a-second-life-1454026888,wsj,33
4281,http://www.cnn.com/2016/02/16/politics/donald-trump-south-carolina/index.html,cnn,17
4283,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,cnn,17
4300,http://www.foxnews.com/politics/2016/01/19/sarah-palin-endorses-donald-trumps-presidential-bid.html,fox,93
4310,http://www.cnn.com/2016/03/11/opinions/gop-debate-miami-setmayer/index.html,cnn,23
4315,http://www.politico.com/story/2016/01/hank-greenberg-jeb-bush-217439,politico,124
4322,http://www.politico.com/story/2016/01/trump-nationalreview-218079,politico,139
4323,http://www.politico.com/story/2016/01/five-things-to-watch-in-tonights-debate-218317,politico,22
4331,http://www.politico.com/story/2016/03/top-liberal-leaders-call-for-massive-anti-trump-campaign-220760,politico,12
4338,http://www.cnn.com/2016/03/23/politics/hillary-clinton-donald-trump-poll-fox-news/index.html,cnn,21
4354,http://www.politico.com/story/2016/03/ted-cruz-republican-establishment-elites-221174,politico,12
4368,http://www.politico.com/magazine/story/2016/01/ted-cruz-john-f-kennedy-213545,politico,266
4380,https://www.washingtonpost.com/opinions/donald-trumps-captain-underpants-campaign/2016/02/26/17749fa2-dc46-11e5-891a-4ed04f4213e8_story.html,washpo,26
4382,http://www.politico.com/story/2016/03/dccc-polling-data-220023,politico,18
4385,http://www.foxnews.com/politics/2016/03/10/obama-takes-swipe-at-republican-crack-up-renews-pressure-on-senate-over-court-pick.html,fox,75
4397,http://www.cnn.com/2016/04/15/politics/ted-cruz-jimmy-fallon-donald-trump/index.html,cnn,10
4406,http://www.cnn.com/2016/02/01/politics/mike-huckabee-drops-out-of-2016-presidential-race/index.html,cnn,34
4438,http://www.npr.org/2016/01/19/463650840/sarah-palin-endorses-donald-trump-at-rally-in-iowa,npr,32
4439,http://www.cnn.com/2016/01/20/politics/jeb-bush-trump-palin-endorsement/index.html,cnn,21
4446,http://www.cnn.com/2016/02/11/politics/bernie-sanders-hillary-clinton-dreamer-support/index.html,cnn,11
4448,http://www.politico.com/story/2016/02/donald-trump-gop-nightmare-219652,politico,10
4449,http://www.cnn.com/2016/03/01/opinions/trump-valdosta-rally-black-students-ejected-bailey/index.html,cnn,89
4455,http://www.foxnews.com/politics/2016/03/16/clinton-notches-big-wins-in-ohio-florida-and-north-carolina.html,fox,66
4481,http://www.politico.com/story/2016/01/marco-rubio-jock-ad-217491,politico,17
4485,http://www.politico.com/story/2016/01/bernie-sanders-new-hampshire-2016-republicans-trump-218042,politico,24
4486,http://www.cnn.com/2016/01/31/politics/ted-cruz-phil-robertson-gay-marriage-iowa/index.html,cnn,28
4502,http://www.cnn.com/2016/03/03/politics/republican-debate-fact-check/index.html,cnn,202
4508,http://www.politico.com/blogs/on-media/2016/04/megyn-kelly-meets-with-donald-trump-221898,politico,11
4516,http://www.npr.org/2016/01/18/463532705/cruz-questions-trumps-temperament-as-commander-in-chief,npr,19
4524,http://www.politico.com/story/2016/01/concord-monitor-endorses-john-kasich-218221,politico,25
4526,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,cnn,18
4531,http://www.npr.org/sections/itsallpolitics/2016/02/02/465237364/cruz-deals-trump-a-setback-in-iowa-clinton-edges-sanders,npr,33
4535,http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-embarrassment-family/index.html,cnn,30
4537,http://www.cnn.com/2016/02/11/politics/democratic-debate-highlights/index.html,cnn,13
4562,http://www.foxnews.com/politics/2016/02/07/top-tier-takes-heat-rubio-others-under-fire-at-nh-debate.html,fox,75
4564,https://www.washingtonpost.com/politics/in-sc-ted-cruz-struggles-to-be-the-winner-conservatives-hoped-for/2016/02/17/ab226e74-d58d-11e5-be55-2cc3c1e4b76b_story.html,washpo,27
4575,http://www.politico.com/story/2016/03/hillary-clinton-donald-trump-bernie-sanders-220844,politico,18
4576,http://www.cnn.com/2016/03/17/opinions/zelizer-lee-atwater-trump/index.html,cnn,12
4601,http://www.politico.com/story/2016/01/marco-rubio-trump-ted-cruz-feud-218109,politico,12
4603,http://www.foxnews.com/opinion/2016/01/29/fox-news-republican-debate-trumps-absence-leaves-three-winners-and-two-losers.html,fox,67
4609,http://www.huffingtonpost.com/h-a-goodman/bernie-sanders-will-ban-private-prisons_b_9297568.html,huffpo,13
4612,http://www.foxnews.com/politics/2016/03/06/rubio-wins-puerto-rico-gop-primary.html,fox,42
4617,http://www.cnn.com/2016/04/27/politics/john-kasich-oregon/index.html,cnn,16
4620,http://www.politico.com/story/2016/01/ted-cruz-iowa-americans-united-for-values-ads-218045,politico,51
4622,http://www.politico.com/story/2016/01/donald-trump-leads-ted-cruz-217783,politico,12
4624,http://www.cnn.com/2016/01/17/politics/marco-rubio-ted-cruz-immigration-new-york-values/index.html,cnn,22
4625,http://www.politico.com/story/2016/01/donald-trump-joe-biden-clinton-email-217991,politico,19
4627,http://www.politico.com/blogs/on-media/2016/01/fox-news-donald-trump-megyn-kelly-218271,politico,36
4632,http://www.foxnews.com/politics/2016/02/21/what-is-trump-republican-are-others-out-there.html,fox,14
4638,http://www.foxnews.com/politics/2016/03/22/enormous-pressure-could-gop-delegates-be-bought-wooed.html,fox,37
4639,http://www.cnn.com/2016/03/30/politics/ted-cruz-donald-trump-wisconsin/index.html,cnn,15
4646,http://www.npr.org/2016/01/24/463967779/pinch-me-some-republicans-wonder-if-trumps-campaign-is-an-ambien-dream,npr,87
4654,http://www.cnn.com/2016/02/18/opinions/south-carolina-gop-primary-knotts/index.html,cnn,10
4669,http://www.politico.com/story/2016/01/jeb-bush-invokes-mlk-jr-as-he-unveils-education-plan-217934,politico,16
4671,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-31-US-GOP-2016-Cruz-Trust/id-572a9ecdcb01400eb0093ad68a17cf58,ap,11
4672,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-29-US-Campaign-2016/id-06a85b622cfc4956af75ffcf1ebd5974,ap,12
4673,http://www.npr.org/2016/01/23/464144018/marco-rubio-hillary-clinton-pick-up-endorsements-from-iowa-newspaper,npr,62
4684,http://www.cnn.com/2016/03/08/politics/donald-trump-chicago-tribune-poll/index.html,cnn,20
4691,http://www.politico.com/story/2016/01/new-hampshire-trump-cruz-rubio-kasich-218037,politico,21
4692,http://blogs.wsj.com/washwire/2016/01/15/5-takeaways-from-thursdays-republican-debate/,wsj,16
4694,http://www.cnn.com/2016/01/21/politics/trump-super-pac-iowa/index.html,cnn,14
4695,http://www.politico.com/story/2016/01/donald-trump-new-hampshire-218213,politico,31
4711,http://www.cnn.com/2016/03/13/politics/john-kasich-ohio-florida-marco-rubio/index.html,cnn,18
4712,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/ben-carson-donald-trump-220754,politico,25
4731,http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-19-US-GOP-2016-Trump-Palin/id-5ef5ee9a6dab4afeb3b7920a0ccbec5e,ap,16
4732,http://www.politico.com/story/2016/01/iowa-caucuses-cruz-trump-218252,politico,39
4755,http://www.huffingtonpost.com/h-a-goodman/5-reasons-bernie-sanders-will-win-the-presidency-in-a-landslide_b_9086180.html,huffpo,100
4759,http://www.cnn.com/2016/02/04/politics/ted-cruz-ben-carson-iowa-voicemails/index.html,cnn,10
4781,http://www.cnn.com/2016/01/15/politics/jeb-bush-marco-rubio-immigration/index.html,cnn,15
4783,http://www.politico.com/story/2016/01/scott-walker-house-for-sale-218186,politico,21
4801,http://www.politico.com/story/2016/01/marco-rubio-spending-private-jets-217420,politico,84
4804,http://www.politico.com/story/2016/01/donald-trump-nate-silver-218068,politico,23
4816,http://www.foxnews.com/politics/2016/04/20/turmoil-grips-conservative-schlafly-organization-amid-trump-cruz-tensions.html,fox,11
4817,http://www.politico.com/story/2016/01/the-bill-and-hillary-show-hits-the-road-217343,politico,22
4831,http://www.huffingtonpost.com/russ-belville/the-problem-with-hillary-clinton_b_9349590.html,huffpo,10
4833,http://www.politico.com/story/2016/03/life-for-senate-gop-trump-and-supreme-court-220442,politico,12
4843,http://www.politico.com/story/2016/01/donald-trump-ted-cruz-jump-shark-217390,politico,14
4845,http://www.cnn.com/2016/01/13/opinions/amar-cruz-trump-natural-born-citizen/index.html,cnn,49
4862,http://money.cnn.com/2016/03/16/news/economy/arturo-elias-ayub-donald-trump-mexico/index.html,cnn,89
4873,http://blogs.wsj.com/washwire/2016/01/04/ben-carson-tax-overhaul-includes-flat-rate-end-to-top-deductions/,wsj,11
4874,http://www.npr.org/2016/01/05/462059758/in-tight-iowa-race-ted-cruz-is-counting-on-evangelical-voters,npr,33
4889,http://www.cnn.com/2016/03/04/politics/republican-debate-analysis-takeaways/index.html,cnn,16
4897,http://www.cnn.com/2016/01/11/politics/donald-trump-new-hampshire-poll/index.html,cnn,25
4923,https://www.washingtonpost.com/opinions/palin-takes-the-gop-campaign-to-new-lows/2016/01/21/b3797976-c07c-11e5-83d4-42e3bceea902_story.html,washpo,75
4925,http://www.politico.com/story/2016/01/hillary-clinton-bernie-sanders-2016-217711,politico,14
4941,http://www.cnn.com/2016/03/06/politics/reince-priebus-tone-republican-debates/index.html,cnn,20
